dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,moa_num_entities,moa_num_relations,moa_contrastive_relation_count,moa_config_overlays,moa_llm_base_url,moa_llm_max_tokens_param,moa_extractor_model_name,moa_extractor_lambda,moa_extractor_top_sentence_proportion,moa_kgsum_max_summary_tokens,moa_abstractor_max_summary_words,moa_abstractor_max_summary_tokens,moa_amf_max_summary_words,moa_amf_max_summary_tokens,moa_force_extractor_anchor,moa_max_kgsum_weight,moa_direct_anchor_output,moa_direct_anchor_policy,case_agent_log,case_metadata,generated_summary
vn_mds,cluster_145,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8006430868167203,0.5652173913043478,0.3520900321543408,rouge-score,unicode_char,2,1,max_rouge_tuple,20658,1788,9,30.827357218950056,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_145_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_145_moa_graphsum/metadata.json,"Trường Đại học Hùng Vương TP.HCM đang đối mặt với tranh cãi về việc tổ chức thi tốt nghiệp và bảo vệ khóa luận cho 1.563 sinh viên năm cuối. Hiệu trưởng tạm quyền Tạ Thị Kiều An thông báo lịch tiếp xúc sinh viên từ ngày 5 đến 8.11 và dự kiến tổ chức thi từ ngày 15 đến 30.11.2013, thay vì lịch dự kiến của UBND TP.HCM trước đó. Tuy nhiên, phương án chuyển sinh viên sang trường khác thi đang gặp vướng mắc do yêu cầu sự tự nguyện và thủ tục pháp lý. PGS-TS Nguyễn Đăng Dờn và ông Ngô Gia Lương bày tỏ sự bức xúc trước việc chậm trễ, đồng thời khẳng định nhà trường đủ năng lực tổ chức thi nội bộ. Họ đề xuất yêu cầu bà An ký quyết định thành lập hội đồng thi ngay lập tức để đảm bảo quyền lợi cho sinh viên."
vn_mds,cluster_146,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8679896462467646,0.6205704407951598,0.44866264020707514,rouge-score,unicode_char,2,0,max_rouge_tuple,16245,1608,8,27.226688274997286,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_146_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_146_moa_graphsum/metadata.json,"Báo Tuổi Trẻ phối hợp cùng Ngân hàng Nông nghiệp và Phát triển nông thôn tài trợ chương trình ""Ngăn dòng bỏ học"" lần thứ 360 tại tỉnh Đắk Nông. Với tổng giá trị 246 triệu đồng, chương trình trao học bổng cho học sinh trung học cơ sở (2,5 triệu đồng/suất) và trung học phổ thông (3 triệu đồng/suất), đồng thời khen thưởng cho 5 giáo viên tiêu biểu. Tại buổi lễ, ông Trần Quốc Huy - Bí thư Tỉnh ủy Đắk Nông ghi nhận sự hỗ trợ thiết thực của báo Tuổi Trẻ trong việc giúp học sinh vùng sâu, vùng xa vượt qua nghịch cảnh để tiếp tục đến trường. Chương trình đặc biệt chú trọng đến những học sinh có hoàn cảnh đặc biệt như em Lý Thị Ly và em Lê Nguyên Ngọc - những tấm gương vượt khó, vừa lao động kiếm sống vừa nỗ lực học tập."
vn_mds,cluster_147,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7981220657276995,0.5047021943573667,0.4162754303599374,rouge-score,unicode_char,2,1,max_rouge_tuple,17514,1622,8,27.866709676920436,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_147_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_147_moa_graphsum/metadata.json,"Vào ngày 30/10/2013, đoàn kiểm tra của Phòng GD&ĐT TP Nha Trang đã phát hiện sai phạm nghiêm trọng tại bếp ăn bán trú Trường Tiểu học Tân Lập 1. Cụ thể, đoàn kiểm tra tìm thấy 2kg thịt bò đã nấu chín và nửa xô canh tôm nấu khoai tím bị ""ém"" lại, chia thành 5 phần và giấu trong kho chứa gas sau khi đã chia xong suất ăn cho học sinh. Sự việc này gây bức xúc lớn vì trước đó, phụ huynh và Ban Thanh tra nhân dân đã nhiều lần phản ánh về chất lượng bữa ăn kém nhưng bị hiệu trưởng Phan Thị Tiến Lợi ngăn cản kiểm tra. Kết quả điều tra cho thấy bà Lợi phải chịu trách nhiệm chính về tình trạng mất đoàn kết nội bộ và thiếu minh bạch. Dù phía cấp dưỡng giải trình là do sơ suất, nhưng hành vi giấu thức ăn bị coi là không thể chấp nhận được."
vn_mds,cluster_148,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8480620155038759,0.6118012422360248,0.49612403100775193,rouge-score,unicode_char,2,0,max_rouge_tuple,16580,1580,8,27.106164189986885,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_148_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_148_moa_graphsum/metadata.json,"Từ ngày 1/11, Ủy ban An toàn giao thông quốc gia phối hợp với Bộ Công an và Bộ Công thương triển khai chiến dịch tuyên truyền, xử lý vi phạm sản xuất và sử dụng xe đạp, xe máy điện trên toàn quốc. Tại Hà Nội, tình trạng học sinh, sinh viên điều khiển xe đạp điện vi phạm trật tự an toàn giao thông diễn ra phổ biến, đặc biệt là tại các cổng trường như THPT Việt Đức và THCS Chu Văn An. Các hành vi vi phạm bao gồm: không đội mũ bảo hiểm, đi ngược chiều, dàn hàng ngang, hàng ba, lạng lách, bốc đầu xe hoặc vượt đèn đỏ. Mặc dù nhà trường đã có quy định và nhắc nhở, nhiều học sinh vẫn cố tình vi phạm do ý thức kém. Lực lượng CSGT số 1 đã tiến hành xử lý, ghi nhận thông tin học sinh dưới 18 tuổi để gửi về nhà trường và xử phạt hành chính đối với người trên 18 tuổi."
vn_mds,cluster_149,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8381171067738232,0.5822784810126582,0.49138920780711826,rouge-score,unicode_char,2,1,max_rouge_tuple,16572,1655,9,28.1580170589732,,4,65,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_149_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_149_moa_graphsum/metadata.json,"Với sự dẫn dắt của Hiệu trưởng GS.TS Võ Tòng Xuân, trường tập trung đào tạo đa cấp, đa ngành bao gồm các trình độ đại học, cao đẳng và trung cấp chuyên nghiệp với các ngành như dược sĩ, kiến trúc, kế toán, quản trị kinh doanh, tài chính ngân hàng và kỹ thuật công trình xây dựng. Trong năm đầu tiên, trường đã tuyển sinh được 968 sinh viên và đang đẩy mạnh đổi mới phương pháp giảng dạy, chú trọng nghiên cứu khoa học phục vụ phát triển vùng ĐBSCL. Cơ sở vật chất được đầu tư hơn 60 tỉ đồng cho giai đoạn 1, dự kiến bổ sung 50 tỉ đồng cho khu ký túc xá và thư viện điện tử vào năm 2014-2015."
vn_mds,cluster_15,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7801758593125501,0.5492393915132106,0.37569944044764186,rouge-score,unicode_char,2,1,max_rouge_tuple,16498,1620,9,27.651785497087985,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_15_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_15_moa_graphsum/metadata.json,"Các cuộc tấn công bằng máy bay không người lái (UAV) của Mỹ tại Pakistan đang gây ra tranh cãi gay gắt về luật pháp quốc tế và nhân quyền. Tổ chức Ân xá Quốc tế và Tổ chức Giám sát Nhân quyền cáo buộc Mỹ phạm tội ác chiến tranh khi khiến hàng trăm dân thường thiệt mạng, đồng thời tố cáo các cơ quan tình báo Đức và châu Âu hỗ trợ dữ liệu mục tiêu cho CIA. Trong khi đó, Nhà Trắng bác bỏ các cáo buộc này, khẳng định phương thức tấn công là ""ít gây tổn hại nhất"" và có sự khác biệt lớn về số liệu thương vong. Thủ tướng Pakistan Nawaz Sharif lên tiếng phản đối gay gắt, cho rằng các vụ không kích vi phạm chủ quyền lãnh thổ và gây trở ngại cho quan hệ đồng minh."
vn_mds,cluster_150,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.760586319218241,0.5921696574225123,0.5228013029315961,rouge-score,unicode_char,2,0,max_rouge_tuple,19503,1649,9,28.53703684406355,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_150_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_150_moa_graphsum/metadata.json,"Tình trạng các trường THPT tư thục tại Quảng Nam đang rơi vào cảnh ""chết lâm sàng"" và đối mặt với nguy cơ bị giải thể do không thể duy trì hoạt động. Điển hình là Trường THPT tư thục Hà Huy Tập (TP Tam Kỳ) và Trường THPT tư thục Phạm Văn Đồng (huyện Quế Sơn) đang trong quá trình làm thủ tục khai tử theo Luật phá sản. Nguyên nhân chủ yếu do số lượng học sinh tuyển mới giảm mạnh kể từ khi tỉnh áp dụng phương thức xét tuyển, với tỷ lệ nhập học trường công lập lên đến gần 93%, trong khi số học sinh còn lại thường chọn học nghề. Học phí thấp không đủ bù đắp chi phí lương cho giáo viên và nhân viên khiến các trường kiệt quệ tài chính."
vn_mds,cluster_151,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8438228438228439,0.5431906614785993,0.344988344988345,rouge-score,unicode_char,2,1,max_rouge_tuple,20075,1766,9,30.476321371039376,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_151_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_151_moa_graphsum/metadata.json,"Báo cáo việc làm tháng 9 của Mỹ cho thấy số lượng việc làm mới chỉ đạt khoảng 148.000 - 149.000, thấp hơn dự báo, phản ánh đà phục hồi kinh tế yếu. Điều này khiến thị trường kỳ vọng Cục Dự trữ Liên bang (Fed) sẽ trì hoãn việc cắt giảm chương trình nới lỏng định lượng (QE3), tạo động lực tăng cho giá vàng. Giá vàng giao ngay tại Mỹ và châu Á đã tăng mạnh, đạt mức cao nhất trong hơn một tháng qua, quanh ngưỡng 1.343 USD/ounce. Tại Việt Nam, giá vàng SJC cũng đồng loạt tăng lên mức 37,35 - 37,50 triệu đồng/lượng. Sự chênh lệch giữa giá vàng trong nước và thế giới đã được thu hẹp đáng kể. Bên cạnh đó, chỉ số Dow Jones và S&P 500 cũng ghi nhận mức cao mới, trong khi đồng USD suy yếu. Đáng chú ý, quỹ SPDR Gold Trust bất ngờ mua ròng 6,6 tấn vàng, nâng tổng lượng nắm giữ lên 878,32 tấn."
vn_mds,cluster_152,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8857677902621723,0.5872420262664164,0.400749063670412,rouge-score,unicode_char,2,1,max_rouge_tuple,16405,1472,9,25.3296192670241,,4,65,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_152_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_152_moa_graphsum/metadata.json,"Chính phủ Cuba đã thông qua kế hoạch chấm dứt hệ thống ""tiền tệ kép"" kéo dài 19 năm để thống nhất đồng Peso và đồng Peso chuyển đổi (CUC) thành một loại tiền duy nhất. Quyết định này nhằm loại bỏ những rào cản kinh tế, giảm bất bình đẳng thu nhập và thúc đẩy sản xuất hàng hóa tiêu dùng cũng như xuất khẩu. Theo tờ Granma, lộ trình hợp nhất sẽ ưu tiên áp dụng cho các công ty đang hoạt động trước khi mở rộng sang khu vực tư nhân. Chính phủ cam kết bảo đảm quyền lợi cho người có thu nhập chính đáng và duy trì trợ cấp giá cho các mặt hàng thiết yếu. Việc thống nhất tiền tệ được xem là bước cải cách cấp bách để nâng cao hiệu quả kinh tế và cải thiện đời sống người dân."
vn_mds,cluster_153,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8467670504871568,0.6264418811002662,0.4694419840566873,rouge-score,unicode_char,2,0,max_rouge_tuple,21267,1799,10,31.088969644042663,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_153_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_153_moa_graphsum/metadata.json,"Tại Hội nghị sơ kết 5 năm phối hợp phòng chống tội phạm giữa Tổng cục Cảnh sát và Tổng cục Thuế (giai đoạn 2007-2012), các cơ quan chức năng cho thấy tình trạng tội phạm kinh tế đang gia tăng mạnh với hơn 13.000 vụ mỗi năm. Trong đó, tội phạm trốn thuế chiếm gần 7% (khoảng 1.000 vụ), gây thiệt hại hàng chục nghìn tỷ đồng. Các phương thức thủ đoạn ngày càng tinh vi như bán hàng không hóa đơn, gian lận VAT, chuyển giá của doanh nghiệp FDI và lợi dụng thanh toán qua ngân hàng để hoàn thuế. Trong 5 năm qua, hai đơn vị đã phối hợp xử lý hình sự 218 vụ, xử lý hành chính 10.155 vụ, thu hồi hơn 782 tỷ đồng vào ngân sách. Thực trạng vi phạm được đánh giá là ""tảng băng nổi"" với tỷ lệ doanh nghiệp vi phạm lên đến 92%."
vn_mds,cluster_154,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8814749780509219,0.6226912928759895,0.44951712028094815,rouge-score,unicode_char,2,1,max_rouge_tuple,19842,1894,10,32.30603155097924,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_154_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_154_moa_graphsum/metadata.json,"Trong ngày 22/10, giá vàng SJC tại thị trường trong nước liên tục giảm ở cả hai chiều mua và bán, với mức giá bán ra dao động quanh 37,27 - 37,31 triệu đồng/lượng. Việc giảm giá mạnh ở chiều bán đã giúp thu hẹp khoảng chênh lệch giữa giá mua và bán xuống mức thấp nhất trong nhiều năm qua, phản ánh dự báo giá vàng có xu hướng ổn định hơn. Trên thị trường quốc tế, giá vàng biến động trái chiều, tăng nhẹ vào buổi sáng trước khi giảm xuống còn khoảng 1.311,9 - 1.312,76 USD/ounce vào buổi chiều. Thị trường đang trong trạng thái thận trọng chờ đợi báo cáo việc làm phi nông nghiệp tháng 9 của Mỹ để đánh giá khả năng cắt giảm gói nới lỏng định lượng của FED. Đồng thời, quỹ SPDR Gold Trust liên tục bán ròng vàng gây áp lực giảm giá."
vn_mds,cluster_155,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8922610015174507,0.6899696048632219,0.5098634294385432,rouge-score,unicode_char,2,0,max_rouge_tuple,14816,1698,8,28.38398142089136,,3,62,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_155_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_155_moa_graphsum/metadata.json,"VietinBank đã chính thức ký kết hợp đồng tài trợ tín dụng cho dự án xây dựng hầm đường bộ qua đèo Cả trên Quốc lộ 1, thuộc địa phận hai tỉnh Phú Yên và Khánh Hòa. Với hình thức đầu tư BOT, dự án có chiều dài 3.900 mét và tổng mức đầu tư điều chỉnh là 6.500 tỷ đồng. Trong đó, VietinBank cam kết cung cấp gói tín dụng trị giá khoảng 5.423 tỷ đồng (chiếm hơn 83% vốn vay) để đảm bảo dự án hoàn thành đúng tiến độ. Đây là công trình giao thông cấp I trọng điểm quốc gia, có ý nghĩa quan trọng về kinh tế, xã hội và quốc phòng - an ninh. Sau khi hoàn thành, hầm đèo Cả sẽ giúp giảm thiểu tình trạng quá tải, tiết kiệm thời gian và chi phí vận chuyển, đồng thời thúc đẩy phát triển các trung tâm kinh tế, công nghiệp và du lịch tại khu vực miền Trung, kết nối Phú Yên với khu kinh tế Vân Phong và thành phố Nha Trang."
vn_mds,cluster_156,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8417910447761193,0.5782652043868395,0.40597014925373137,rouge-score,unicode_char,2,1,max_rouge_tuple,19353,1688,9,28.96854208293371,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_156_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_156_moa_graphsum/metadata.json,"Doanh nhân Đặng Thành Tâm, đồng thời là Đại biểu Quốc hội khóa XIII, đang đối mặt với gánh nặng nợ nần lên tới khoảng 500 triệu USD của các tập đoàn do ông và chị gái sở hữu. Trong buổi làm việc với Ngân hàng Nhà nước (NHNN), ông Tâm đề nghị được lùi thời hạn trả 1.700 tỷ đồng tiền trái phiếu do các công ty của ông phát hành đến cuối năm 2014 vì những khó khăn không lường trước của nền kinh tế. Hiện tại, các doanh nghiệp như KBC và SGT của ông đang có nhiều khoản vay và trái phiếu thế chấp tại Navibank. Dù gặp áp lực tài chính lớn, ông Tâm vẫn tham gia các kỳ họp Quốc hội để đại diện cho nhân dân TP.HCM, đồng thời cam kết nỗ lực thu xếp nguồn trả nợ từ việc bán tài sản."
vn_mds,cluster_157,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,180,300,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8355957767722473,0.6087613293051359,0.38009049773755654,rouge-score,unicode_char,2,1,max_rouge_tuple,17283,1611,9,27.632074694964103,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vn_mds.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,180,300,180,300,True,0.1,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_157_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vn_mds/case_studies/cluster_157_moa_graphsum/metadata.json,"Tại buổi lễ ra mắt dịch vụ hóa đơn điện tử của Công ty Điện toán và Truyền số liệu (VDC) vào ngày 21/10 tại Hà Nội, Tổng cục Thuế khẳng định hóa đơn điện tử có giá trị pháp lý tương đương hóa đơn giấy theo các quy định tại Nghị định 51/2012/NĐ-CP và các Thông tư 32/2091/TT-BTC, 64/2013/TT-BTC. Việc áp dụng hóa đơn điện tử mang lại lợi ích lớn cho doanh nghiệp như tiết kiệm chi phí in ấn, lưu trữ, rút ngắn thời gian phát hành và thuận tiện cho việc hạch toán, đối chiếu dữ liệu. Đặc biệt, hình thức này rất phù hợp với các đơn vị có quy mô phát hành lớn như điện lực, viễn thông, ngân hàng và xăng dầu. VDC cung cấp hai mô hình dịch vụ linh hoạt: gói dịch vụ theo nhu cầu và giải pháp tích hợp hệ thống vào phần mềm quản lý của doanh nghiệp."
