dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,moa_num_entities,moa_num_relations,moa_contrastive_relation_count,moa_config_overlays,moa_llm_base_url,moa_llm_max_tokens_param,moa_extractor_model_name,moa_extractor_lambda,moa_extractor_top_sentence_proportion,moa_kgsum_max_summary_tokens,moa_abstractor_max_summary_words,moa_abstractor_max_summary_tokens,moa_amf_max_summary_words,moa_amf_max_summary_tokens,moa_force_extractor_anchor,moa_max_kgsum_weight,moa_direct_anchor_output,moa_direct_anchor_policy,case_agent_log,case_metadata,generated_summary
vims,Cluster_051,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7271280827366746,0.50199203187251,0.345266507557677,rouge-score,unicode_char,2,1,max_rouge_tuple,17697,1998,10,33.84357407607604,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_051_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_051_moa_graphsum/metadata.json,"Ca sĩ Quang Hà và anh trai là quản lý Nguyễn Phi Cường đã nộp đơn tố cáo hai đối tượng là Trần Thanh H và Trần Quốc V về hành vi lừa đảo chiếm đoạt căn hộ chung cư tại quận Phú Nhuận trị giá gần 4 tỷ đồng. Theo đơn tố cáo, các đối tượng đã lợi dụng mối quan hệ quen biết để thương lượng mua bán với giá 3,9 tỷ đồng, nhưng trên hợp đồng công chứng chỉ thể hiện giá trị 1 tỷ đồng nhằm mục đích lách thuế. Đêm 17/5, đối tượng H đã để lại một chiếc vali tại nhà Quang Cường và khẳng định bên trong chứa 200.000 USD để thanh toán sau khi hoàn tất thủ tục. Tuy nhiên, sau khi ký công chứng vào sáng 18/5, H đã lấy toàn bộ giấy tờ và biến mất, trong khi chiếc vali thực tế chỉ chứa giấy báo. Về mặt pháp lý, các luật sư phân tích rằng vì bên mua chưa thanh toán đủ tiền và chưa đăng ký quyền sở hữu, Quang Hà vẫn có cơ sở để khởi kiện yêu cầu hủy hợp đồng mua bán. Để bảo vệ tài sản, phía Quang Hà cần yêu cầu Tòa án áp dụng biện pháp khẩn cấp tạm thời nhằm ngăn chặn việc chuyển nhượng hoặc cầm cố cho bên thứ ba."
vims,Cluster_052,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7866868381240545,0.5863636363636363,0.45839636913767023,rouge-score,unicode_char,2,1,max_rouge_tuple,17475,1864,9,31.673575654043816,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_052_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_052_moa_graphsum/metadata.json,"Tòa án nhân dân TP.HCM đã mở phiên phúc thẩm xét xử vụ án tranh chấp hợp đồng thuê nhà giữa nguyên đơn là Hoa hậu Diệu Hân và bị đơn là bà Phan Thị Minh Trang (chủ nhà tại 423 Võ Văn Tần, quận 3). Theo đơn khởi kiện, Diệu Hân thuê mặt bằng kinh doanh thời trang với giá 45 triệu đồng/tháng và đặt cọc 135 triệu đồng từ tháng 10/2014. Cô cáo buộc bà Trang vi phạm hợp đồng, xúc phạm danh dự và phá hoại tài sản, dẫn đến việc cô đơn phương chấm dứt hợp đồng và yêu cầu bồi thường 270 triệu đồng. Ngược lại, bà Trang cho rằng Diệu Hân không thanh toán tiền thuê từ tháng 7/2015 và tự ý dọn đi mà không bàn giao mặt bằng. Tại phiên tòa sơ thẩm, TAND quận 3 xác định Diệu Hân không tuân thủ quy định báo trước 3 tháng để chấm dứt hợp đồng, nên hợp đồng vẫn còn hiệu lực. Tòa chấp nhận yêu cầu chấm dứt hợp đồng nhưng bác bỏ yêu cầu bồi thường của Diệu Hân, đồng thời chấp nhận đơn phản tố của bà Trang, buộc Diệu Hân phải thanh toán 360 triệu đồng tiền thuê nhà từ tháng 7/2015 đến tháng 2/2016."
vims,Cluster_053,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8555729984301413,0.5440251572327045,0.36891679748822603,rouge-score,unicode_char,2,1,max_rouge_tuple,18099,1776,8,30.41356635792181,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_053_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_053_moa_graphsum/metadata.json,"Đại lễ Phật đản Phật lịch 2560 (dương lịch 2016) được tổ chức trang trọng trên toàn quốc, nổi bật là tại chùa Quán Sứ (Hà Nội) và các địa phương. Sự kiện không chỉ là dịp tôn giáo quan trọng để tưởng nhớ đức Phật mà còn là hoạt động mang ý nghĩa chính trị - xã hội sâu sắc. Tại Hà Nội, hàng ngàn người đã tham gia cung rước xá lợi và tham dự đại lễ với sự hiện diện của Chủ tịch nước Trần Đại Quang cùng các chức sắc tôn giáo và đại diện các bộ, ngành. Chủ tịch nước đánh giá cao đóng góp của Giáo hội Phật giáo Việt Nam trong sự nghiệp đại đoàn kết toàn dân tộc và bảo vệ Tổ quốc. Các hoạt động chính bao gồm nghi lễ tắm Phật, dâng hoa, tụng kinh và nghe giảng pháp về việc từ bỏ điều ác, thực hành điều thiện và bảo vệ môi trường. Đại lễ năm nay có ý nghĩa đặc biệt khi gắn liền với bầu cử Đại biểu Quốc hội và Hội đồng nhân dân các cấp nhiệm kỳ 2016-2021."
vims,Cluster_054,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7607282184655396,0.5247395833333334,0.3823146944083225,rouge-score,unicode_char,2,0,max_rouge_tuple,16212,1718,9,29.244004659936763,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_054_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_054_moa_graphsum/metadata.json,"Trần Nguyễn An Khương, một thanh niên đến từ Cà Mau, đã thực hiện hành trình đạp xe xuyên Việt đầy cảm hứng để vận động hiến tạng. Từ ngày 12/4 đến 19/5, anh vượt qua 27 tỉnh thành với quãng đường hơn 2.000 km, vượt qua những khó khăn về thể chất như bệnh viêm khớp và vẹo cột sống để lan tỏa thông điệp ""Cho đi là còn mãi"". Với hành trang đơn sơ và kinh phí ít ỏi tích lũy từ việc làm công nhân, Khương đã truyền cảm hứng cho nhiều người thay đổi suy nghĩ về việc hiến tặng. Sau khi đến Hà Nội, anh còn bày tỏ nguyện vọng cao đẹp là đăng ký hiến tạng sống (hiến thận và một phần gan) để cứu sống những bệnh nhân đang mòn mỏi chờ đợi. Dù đối mặt với những lời nhận xét tiêu cực, Khương vẫn kiên trì với lý tưởng nhân văn, mong muốn mang lại sự sống và hạnh phúc cho những mảnh đời bất hạnh."
vims,Cluster_055,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.6703557312252965,0.5415676959619952,0.41264822134387347,rouge-score,unicode_char,2,0,max_rouge_tuple,15096,1598,9,27.099765777005814,,4,70,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_055_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_055_moa_graphsum/metadata.json,"Vào ngày 21/5, diễn viên nổi tiếng Goo Hye Sun và Ahn Jae Hyun đã chính thức nên duyên vợ chồng bằng một hôn lễ đặc biệt và đầy ý nghĩa. Thay vì tổ chức tiệc cưới xa hoa hay làm lễ tại nhà thờ theo truyền thống, cặp đôi đã chọn đến khoa nhi tại bệnh viện Severance, Seoul để thực hiện nghi thức kết hôn. Cả hai quyết định dành toàn bộ chi phí dự định tổ chức đám cưới để quyên tặng cho các bệnh nhi gặp hoàn cảnh khó khăn, một hành động nhân văn nhận được sự khen ngợi rộng rãi từ truyền thông và người hâm mộ. Trước đó, vào ngày 20/5, Goo Hye Sun đã một mình đến Ủy ban nhân dân quận Gangnam để hoàn tất thủ tục đăng ký kết hôn do Ahn Jae Hyun bận lịch quay phim. Trong ngày cưới, cô xuất hiện rạng rỡ trong bộ váy màu tím/hồng phấn, trong khi chú rể mặc trang phục giản dị. Sau buổi lễ tại bệnh viện, hai gia đình đã cùng nhau thưởng thức bữa ăn thân mật thay vì tổ chức tiệc mừng. Cặp đôi, vốn bén duyên từ bộ phim ""Blood"" năm 2015, cho biết họ chưa có kế hoạch sinh con ngay vì muốn tập trung cho sự nghiệp nghệ thuật và trải nghiệm cuộc sống hôn nhân mới."
vims,Cluster_056,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8624624624624624,0.6097414311485269,0.3675675675675676,rouge-score,unicode_char,2,0,max_rouge_tuple,14067,1553,9,26.29606172000058,,4,57,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_056_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_056_moa_graphsum/metadata.json,"Nữ diễn viên Goo Hye Sun và nam diễn viên Ahn Jae Hyun đã chính thức kết hôn vào ngày 21/5 sau 2 tháng công khai chuyện tình cảm. Trước thềm hôn lễ, tạp chí Marie Claire đã công bố bộ ảnh cưới lãng mạn của cặp đôi được chụp tại đảo Jeju với bối cảnh thiên nhiên thơ mộng như cổ tích. Cặp đôi lựa chọn tổ chức một buổi tiệc cưới riêng tư, ấm cúng với gia đình và bạn bè thân thiết thay vì một hôn lễ rình rang. Đặc biệt, thay vì đi hưởng tuần trăng mật, họ quyết định dành toàn bộ số tiền mừng cưới để quyên góp cho quỹ nhi đồng tại Bệnh viện Severance ở Sinchon nhằm giúp đỡ các bệnh nhi khó khăn. Trong quá trình chuẩn bị, Goo Hye Sun đã một mình đến Ủy ban nhân dân quận Kangnam để đăng ký kết hôn do Ahn Jae Hyun bận lịch trình quay phim. Cặp đôi cũng chia sẻ rằng họ chưa có kế hoạch sinh con ngay lập tức và nữ diễn viên vẫn muốn tiếp tục cống hiến cho sự nghiệp nghệ thuật. Câu chuyện tình yêu bình dị và hành động thiện nguyện của họ đã nhận được sự ủng hộ và yêu mến từ đông đảo khán giả."
vims,Cluster_057,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8334475668265936,0.5655456417295813,0.3522960932145305,rouge-score,unicode_char,2,0,max_rouge_tuple,15424,1631,10,27.590707434923388,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_057_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_057_moa_graphsum/metadata.json,"HLV Brendan Rodgers đã chính thức được bổ nhiệm làm HLV trưởng của Celtic vào ngày 21/5, sau gần 8 tháng thất nghiệp kể từ khi bị Liverpool sa thải vào tháng 10/2015 do thành tích kém cỏi. Rodgers sẽ ký hợp đồng với thời hạn 1 năm, với nhiệm vụ trọng tâm là bảo vệ ngôi vô địch quốc gia Scotland và cải thiện thành tích tại đấu trường châu Âu, nơi Celtic đã gặp khó khăn trong các mùa giải gần đây. Chủ tịch CLB và các nguồn tin xác nhận việc bổ nhiệm này sau khi ban lãnh đạo cân nhắc các ứng viên như David Moyes và Roy Keane. Rodgers bày tỏ sự vinh dự khi được dẫn dắt một CLB lớn mà ông yêu mến từ nhỏ. Cựu tiền đạo Luis Suarez của Barcelona cũng gửi lời chúc mừng và khen ngợi Rodgers là một trong những HLV xuất sắc nhất châu Âu. Bên cạnh tin tức về Rodgers, các sự kiện thể thao khác bao gồm việc Zlatan Ibrahimovic quyết định ra sân cho PSG trong trận chung kết Cúp quốc gia Pháp dù đang chấn thương, và Mario Gotze vắng mặt trong trận chung kết Cúp quốc gia Đức do rạn xương sườn."
vims,Cluster_058,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8467933491686461,0.6147443519619501,0.3919239904988123,rouge-score,unicode_char,2,0,max_rouge_tuple,15290,1814,10,30.40483909402974,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_058_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_058_moa_graphsum/metadata.json,"Trước thềm EURO 2016 tại Pháp, tiền vệ 29 tuổi Cesc Fabregas của Chelsea đã có chuyến nghỉ dưỡng ngắn ngày tại Miami, Mỹ để nạp lại năng lượng sau một mùa giải thi đấu không thành công tại Stamford Bridge. Dù CLB Chelsea xếp thứ 10 tại Ngoại hạng Anh và bị loại sớm khỏi Champions League, Fabregas vẫn được HLV Vicente Del Bosque triệu tập vào đội tuyển Tây Ban Nha. Anh dự kiến sẽ cùng các đồng đội Pedro và Cesar Azpilicueta chinh phục chức vô địch châu Âu thứ ba liên tiếp sau các năm 2008 và 2012. Trong chuyến đi, Fabregas công khai tình cảm mặn nồng với bạn gái Daniella Semaan, người lớn hơn anh 12 tuổi. Cặp đôi đã có hai con gái là Lia (2 tuổi) và Capri (10 tháng tuổi). Dù thường xuyên bị chế giễu về khoảng cách tuổi tác, Fabregas vẫn dành sự quan tâm đặc biệt cho Semaan, coi cô là chỗ dựa tinh thần vững chắc. Tây Ban Nha dự kiến sẽ mở màn giải đấu với CH Czech vào ngày 13/6. Trong khi đó, các đồng đội như Diego Costa và Juan Mata không được triệu tập."
vims,Cluster_059,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8790419161676647,0.630695443645084,0.4239520958083832,rouge-score,unicode_char,2,1,max_rouge_tuple,16228,1950,10,32.79609896906186,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_059_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_059_moa_graphsum/metadata.json,"Trận đối đầu giữa FLC Thanh Hóa và Hải Phòng tại vòng 11 V-League 2016 được đánh giá là trận ""chung kết lượt đi"" đầy kịch tính. Hiện tại, Hải Phòng đang dẫn đầu bảng xếp hạng với 25 điểm, sở hữu lối chơi hiệu quả và cặp tiền đạo ngoại binh Fagan-Stevens cực kỳ nguy hiểm. Trong khi đó, FLC Thanh Hóa đang giữ vị trí thứ hai với 19 điểm sau chiến thắng đậm 4-0 trước Đồng Tháp. Để kích lệ tinh thần cầu thủ trước đối thủ khó đánh bại này, lãnh đạo CLB Thanh Hóa đã quyết định treo giải thưởng lên tới 1 tỷ đồng cho một chiến thắng – mức thưởng cao nhất từ trước đến nay tại V-League. Việc giành chiến thắng sẽ giúp Thanh Hóa rút ngắn khoảng cách điểm số và tăng cơ hội vô địch, trong khi Hải Phòng có thể nới rộng khoảng cách lên 9 điểm để củng cố ngôi đầu. Trận đấu còn đặc biệt bởi sự xuất hiện của nhiều cầu thủ và huấn luyện viên từng chuyển giao giữa hai câu lạc bộ. Với sự chuẩn bị kỹ lưỡng về lực lượng và động lực từ tiền thưởng lớn, cả hai đội đều đang nỗ lực hết mình để giành lợi thế trước khi giải đấu bước vào giai đoạn nghỉ giữa mùa."
vims,Cluster_060,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8533615669666491,0.6603073661897192,0.38962413975648497,rouge-score,unicode_char,2,0,max_rouge_tuple,16484,1715,8,29.088999934028834,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_060_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_060_moa_graphsum/metadata.json,"VTVcab đã chính thức trở thành đơn vị sở hữu bản quyền phát sóng trực tiếp giải Copa America Centenario 2016 tại Việt Nam, diễn ra từ ngày 4/6 đến 27/6/2016. Đây là cột mốc quan trọng kỷ niệm 100 năm lịch sử giải vô địch bóng đá Nam Mỹ, đồng thời là lần đầu tiên giải đấu được tổ chức tại một quốc gia ngoài Nam Mỹ với sự tham gia của 16 đội bóng (10 đội từ CONMEBOL và 6 đội từ CONCACAF) tranh tài tại 10 thành phố lớn của Hoa Kỳ. VTVcab sẽ tường thuật trực tiếp toàn bộ 32 trận đấu cùng các chương trình tổng hợp trên hệ thống kênh Thể thao TV, Bóng đá TV và các kênh HD. Bên cạnh đó, đơn vị này còn đầu tư sản xuất các chương trình đồng hành như ""Gương mặt Copa"" và ""Hành trình Copa"" để mang đến cái nhìn toàn cảnh và chân thực nhất về giải đấu. Ngoài ra, Đài truyền hình SCTV cũng sẽ trực tiếp phát sóng giải đấu này trên các kênh SCTV15 và BTV5. Trong các tin tức thể thao khác, cầu thủ Trương Đình Luật đối mặt nguy cơ mất suất tại ĐT Việt Nam do án treo giò, và tiền vệ Ilkay Gundogan đang trong quá trình chuyển nhượng đến Man City với mức giá dự kiến trên 25 triệu bảng."
vims,Cluster_061,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8759635599159075,0.5880701754385964,0.36019621583742123,rouge-score,unicode_char,2,1,max_rouge_tuple,14980,1568,10,26.683255385025404,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_061_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_061_moa_graphsum/metadata.json,"HLV Carlo Ancelotti đã dành những lời khen ngợi đặc biệt cho Cristiano Ronaldo, nhấn mạnh sự chuyên nghiệp và khát khao chinh phục đỉnh cao của siêu sao người Bồ Đào Nha. Ông tiết lộ rằng Ronaldo từng tập luyện và ngâm nước đá đến tận 3 giờ sáng, bỏ mặc bạn gái Irina Shayk ở nhà để duy trì thể lực và đạt được mục tiêu trở thành người giỏi nhất. Với tinh thần tập luyện bền bỉ, CR7 đã duy trì thành tích ấn tượng khi ghi 50 bàn mỗi mùa trong 6 mùa giải liên tiếp gần đây, một kỷ lục đáng nể ngay cả với Messi. Ancelotti khẳng định Ronaldo là hình mẫu lý tưởng cho các cầu thủ trẻ bởi sự tận tụy vượt xa cả vấn đề tiền bạc. Bên cạnh đó, Ancelotti cũng chia sẻ về việc sẽ tiếp quản vị trí dẫn dắt Bayern Munich thay thế Pep Guardiola, đồng thời bày tỏ sự trân trọng đối với truyền thống và các giá trị gia đình của CLB. Ông cũng hóm hỉnh thừa nhận rào cản ngôn ngữ tại Đức là thử thách lớn nhất khi đảm nhận trọng trách mới này."
vims,Cluster_062,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8526387936943113,0.5957446808510638,0.3947909527073338,rouge-score,unicode_char,2,0,max_rouge_tuple,14489,1607,8,27.21483057993464,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_062_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_062_moa_graphsum/metadata.json,"Trong khuôn khổ vòng 11 giải K-League Classic diễn ra vào ngày 22/5, CLB Incheon United sẽ tiếp đón Gwangju FC trên sân nhà. Tiền vệ Lương Xuân Trường, gương mặt đại diện độc quyền của ngân hàng, được HLV Kim Do-hoon đăng ký vào đội hình thi đấu. Sau hơn 4 tháng tại Hàn Quốc và nỗ lực hồi phục chấn thương xương chậu, tiền vệ gốc Tuyên Quang sinh năm 1995 dự kiến sẽ ra mắt giải đấu cao nhất Hàn Quốc. Nếu ra sân, anh sẽ trở thành cầu thủ gốc Đông Nam Á đầu tiên thi đấu tại K-League sau gần 30 năm. Hiện tại, Incheon United đang đứng cuối bảng xếp hạng với chỉ 4 điểm, và sự xuất hiện của Xuân Trường được kỳ vọng sẽ mang lại đột biến để đội bóng giành chiến thắng đầu tiên. Anh dự kiến đá ở vị trí tiền vệ công trong sơ đồ 4-2-3-1. Sau trận đấu này, Xuân Trường sẽ trở về Việt Nam để hội quân cùng Đội tuyển quốc gia chuẩn bị cho trận gặp Syria vào ngày 29/5."
