dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,generated_summary
vims,Cluster_028,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8910891089108911,0.6685552407932012,0.5007072135785008,rouge-score,unicode_char,2,0,max_rouge_tuple,973,246,1,5.3113182979868725,5,1,"Hoạt động của công ty Coca-Cola FEMSA tại Venezuela đang bị đình trệ do tình trạng thiếu hụt đường và nhiều loại nguyên liệu khác, trong khi 90% sản phẩm của công ty cần có đường. Tính đến ngày 19-5, công ty cho biết vẫn chưa rời khỏi Venezuela nhưng chưa thể dự đoán về việc đóng cửa văn phòng trung tâm. Tình trạng này diễn ra trong bối cảnh khủng hoảng kinh tế nghiêm trọng, khi công ty sản xuất thực phẩm và đồ uống lớn nhất là Polar cũng đã dừng sản xuất bia vào tháng 4 do thiếu lúa mạch. Nguyên nhân sâu xa bắt nguồn từ việc giá dầu của Venezuela giảm xuống mức thấp nhất trong 12 năm qua là 24 USD/thùng, gây ảnh hưởng trực tiếp đến ngân sách quốc gia vốn phụ thuộc đến 96% vào nguồn thu từ dầu mỏ. Tổng thống Nicolas Maduro đã tuyên bố tình trạng khẩn cấp kinh tế từ tháng 1-2016. Gần đây, ông Maduro còn đe dọa sẽ tịch thu tài sản và bỏ tù chủ sở hữu của các nhà máy hiện không hoạt động tại nước này."
vims,Cluster_029,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.805243445692884,0.525,0.369538077403246,rouge-score,unicode_char,2,1,max_rouge_tuple,9004,1023,3,20.493182869977318,13,2,"Cục Quản lý Dược (Bộ Y tế) đã ban hành Công văn số 6959/QLD-MP ngày 29/4/2016 nhằm gia hạn thời gian thu hồi các sản phẩm mỹ phẩm chứa thành phần Methylisothiazolinone (MIT) và hỗn hợp Methylchlorothiazolinone với Methylisothiazolinone (MCT+MIT). Thay vì thu hồi ngay trước ngày 30/4/2016, các sản phẩm đáp ứng quy định cũ nhưng chưa đạt chuẩn mới được phép tiếp tục lưu hành đến hết ngày 30/11/2016. Quyết định này dựa trên đánh giá nguy cơ khi chưa có bằng chứng khoa học khẳng định các hoạt chất này gây mất an toàn ở hàm lượng quy định; thực tế, MIT và MCT+MIT là chất bảo quản phổ biến toàn cầu. Quy định mới điều chỉnh nồng độ cho phép: MIT tối đa 0,01% và hỗn hợp MCT+MIT tỷ lệ 3:1 tối đa 0,0015% đối với các sản phẩm rửa sạch như dầu gội, sữa tắm, xà phòng. Lộ trình này phù hợp với quy định của các nước ASEAN. Dù các sản phẩm của các nhãn hàng nổi tiếng như Pantene, Sunsilk, Clear, Hazeline, Rejoice, Double Rich và Enchanter vẫn đang được bán tràn lan, cơ quan chức năng khẳng định thông tin cho rằng đây là chất cấm là không chính xác."
vims,Cluster_030,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8409767718880287,0.6177698270721527,0.4050029779630732,rouge-score,unicode_char,2,1,max_rouge_tuple,8361,978,3,19.74116847408004,18,2,"Cục Quản lý Dược và Hiệp hội Tinh dầu, Hương liệu và Mỹ phẩm Việt Nam khẳng định việc điều chỉnh hàm lượng hai chất bảo quản Methylisothiazolinone (MIT) và Methylchlorothiazolinone (MCT) không phải là lệnh cấm sử dụng. Theo quy định mới, MIT được sử dụng với nồng độ tối đa 0,01% trong mỹ phẩm; riêng hỗn hợp MCT + MIT theo tỷ lệ 3:1 được phép dùng trong các sản phẩm rửa sạch (rinse-off) với nồng độ không quá 0,0015%. Việc điều chỉnh này nhằm kiểm soát nguy cơ gây nhạy cảm da đối với các sản phẩm lưu lại trên da (leave-on), nơi các thành phần này bị cấm. Hiện chưa có báo cáo khoa học chính thức nào khẳng định hai chất này gây mất an toàn ở hàm lượng nhất định. Doanh nghiệp có trách nhiệm đánh giá an toàn công thức và cung cấp thông tin cụ thể khi được yêu cầu, dù không bắt buộc ghi tỷ lệ thành phần trên bao bì. Các sản phẩm chưa đáp ứng quy định mới được phép lưu hành đến hết ngày 30/11/2016, phù hợp với lộ trình chuyển tiếp 20 tháng của Châu Âu và các nước ASEAN."
vims,Cluster_031,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8622222222222222,0.5734265734265734,0.4584126984126985,rouge-score,unicode_char,2,1,max_rouge_tuple,14411,941,3,22.948305213009007,34,2,"Gia đình ông Trần Công Ứng tại xã Triều Khúc, huyện Thanh Trì, Hà Nội đang lúng túng trước hóa đơn tiền nước tháng 4/2016 tăng đột biến lên tới 19.125.036 đồng cho mức tiêu thụ hơn 1.000m3, gấp hơn 100 lần so với mức bình thường (khoảng 90-100m3/tháng). Dù gia đình khẳng định hệ thống ổn định, Hợp tác xã (HTX) Dịch vụ sản xuất Nông nghiệp Triều Khúc cho rằng nguyên nhân do vỡ đường ống hoặc hỏng phao nước. Sau nhiều lần thương lượng không thành, vào ngày 20/5, HTX phối hợp cùng gia đình đưa đồng hồ nước đến Chi cục Tiêu chuẩn Đo lường Chất lượng Hà Nội để kiểm định. Trước đó, buổi họp báo ngày 19/5 do kế toán trưởng Nguyễn Trung Dũng chủ trì đã diễn ra thiếu chuyên nghiệp khi đơn vị từ chối cung cấp giấy tờ kiểm định. UBND xã và huyện Thanh Trì đã vào cuộc, yêu cầu HTX không được dừng cấp nước cho gia đình ông Ứng và phải phối hợp với báo chí để giải quyết minh bạch. Các trường hợp tương tự tại địa phương cũng ghi nhận sự bất thường của đồng hồ nước khi lượng tiêu thụ tăng vọt không giải thích được bằng sinh hoạt thực tế."
vims,Cluster_032,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8481481481481481,0.6699629171817059,0.5345679012345679,rouge-score,unicode_char,2,0,max_rouge_tuple,12891,1348,4,28.375275601050816,32,3,"Ngày 18/5, Thủ tướng Chính phủ Nguyễn Xuân Phúc đã tham dự Lễ khởi công Dự án Tổ hợp chăn nuôi bò sữa và chế biến sữa giai đoạn 1 của Tập đoàn TH True Milk tại làng Volokolamsk, tỉnh Moscow. Đây là dự án đầu tiên của Việt Nam trong lĩnh vực sản xuất, chế biến sữa tại Liên bang Nga và là dự án có vốn đầu tư lớn nhất của Việt Nam tại quốc gia này tính đến thời điểm hiện tại. Dự án được triển khai qua 3 giai đoạn với tổng vốn đầu tư 2,7 tỷ USD, trong đó giai đoạn 1 có vốn đầu tư 500 triệu USD. Khi hoàn thành giai đoạn 3, dự án mục tiêu sở hữu đàn bò 350.000 con, công suất chế biến 5.900 tấn/ngày (tương đương 1.800.000 tấn/năm) trên diện tích vùng nguyên liệu 140.000 ha, đồng thời thiết lập chuỗi 300 cửa hàng True Mart trên toàn nước Nga. Dự án hướng tới cung cấp sản phẩm sữa tươi sạch và thực phẩm organic chất lượng cao theo chuỗi ""từ đồng cỏ đến bàn ăn"", giúp giảm sự phụ thuộc vào sữa nhập khẩu của Nga."
vims,Cluster_033,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8305084745762712,0.6055143160127254,0.36970338983050843,rouge-score,unicode_char,2,0,max_rouge_tuple,8775,917,3,18.474029047065414,15,2,"Ngày 18/5, hãng Suzuki Motor thừa nhận sử dụng phương pháp sai để kiểm tra khả năng tiết kiệm nhiên liệu cho khoảng 2,1 triệu xe tại Nhật Bản, nối tiếp vụ bê bối gian lận dữ liệu của đối thủ Mitsubishi Motors. Sau khi Mitsubishi thừa nhận gian lận cho ít nhất bốn mẫu xe và Chủ tịch Tetsuro Aikawa từ chức, Bộ Giao thông vận tải Nhật Bản đã yêu cầu các hãng xe thực hiện kiểm tra nội bộ. Suzuki là hãng đầu tiên thừa nhận sai sót sau yêu cầu này, với 16 mẫu xe chuyên dòng xe nhỏ (như Alto, Wagon R, Jimny) bị đo không đúng quy định để hưởng ưu đãi thuế. Mặc dù thừa nhận không tuân thủ đúng quy chuẩn, Suzuki khẳng định không cố tình ngụy tạo dữ liệu để đạt kết quả cao hơn thực tế, đồng thời giải thích sự chênh lệch là do điều kiện địa hình và thời tiết tại trung tâm thử nghiệm ở Sagara, tỉnh Shizuoka. Tuy nhiên, sự việc đã khiến cổ phiếu của Suzuki sụt giảm mạnh tới 15% trong một ngày, mức giảm lớn nhất trong 16 năm qua. Hiện tại, Bộ Giao thông vận tải đang yêu cầu tất cả các nhà sản xuất ô tô tại Nhật Bản nộp lại kết quả kiểm tra tiết kiệm nhiên liệu để đảm bảo tính minh bạch."
vims,Cluster_034,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8684663986214819,0.7073030477285795,0.4675473865594486,rouge-score,unicode_char,2,0,max_rouge_tuple,2052,332,1,6.780200159992091,9,1,"VietinBank dự kiến thực hiện thoái vốn tại NHTMCP Sài Gòn Công thương (Saigonbank) trong quý 2/2016 nhằm đảm bảo tuân thủ quy định tại Thông tư 36/2014/TT-NHNN của Ngân hàng Nhà nước Việt Nam. Theo quy định này, các ngân hàng thương mại chỉ được nắm giữ dưới 5% vốn cổ phần có quyền biểu quyết của một tổ chức tín dụng khác. Hiện tại, VietinBank đang sở hữu 319.966.350.000 đồng, tương ứng với 10,39% vốn cổ phần có quyền biểu quyết của Saigonbank. VietinBank sẽ chào bán đấu giá công khai 16,875.000 cổ phiếu phổ thông với giá khởi điểm 10.800 đồng/cổ phiếu thông qua Công ty cổ phần Chứng khoán Ngân hàng Công thương Việt Nam. Nếu đấu giá thành công, số lượng cổ phần sở hữu của VietinBank tại Saigonbank sẽ giảm xuống còn 15.121.635 cổ phần, tương đương với tỷ lệ 4,91%. Tổng số tiền thu về dự kiến khoảng 182 tỷ đồng. Ngoài ra, tại Đại hội cổ đông thường niên năm 2016, Chủ tịch HĐQT VietinBank Nguyễn Văn Thắng cho biết dự kiến sẽ có quyết định sáp nhập vào tháng 5/2016 và hoàn tất vào tháng 9/2016."
vims,Cluster_035,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8476821192052979,0.6585635359116022,0.5562913907284769,rouge-score,unicode_char,2,0,max_rouge_tuple,7011,899,3,17.73042072507087,19,2,"Cục Quản lý cạnh tranh (Bộ Công thương) vừa công bố danh sách 14 doanh nghiệp và cơ sở kinh doanh bán hàng đa cấp (BHĐC) hoạt động không có Giấy chứng nhận của cơ quan thẩm quyền và đã bị xử lý. Trong số này, có 11 đơn vị tại Hà Nội như Everrichs Global, Thương mại quốc tế Focus Việt Nam, đầu tư toàn cầu đại dương xanh, Amkey Việt Nam, Lotus Việt Nam, BigForest, Thiên Lộc Phát, KDM Việt Nam, Thiên Phương Việt Nam, và Công ty CP Thương mại Merro. Ba đơn vị còn lại bao gồm Công ty CP Khoa học Công nghệ Trường Sinh (Nghệ An), Công ty CP ĐT TM Phúc Gia Bảo 68 (Bà Rịa-Vũng Tàu) và hộ kinh doanh Trương Thị Kim Nguyệt (Quảng Nam). Việc công bố nhằm cảnh báo người dân nâng cao cảnh giác và khuyến cáo họ nên kiểm tra danh sách doanh nghiệp được cấp phép trên website của Cục trước khi tham gia. Hiện tại, Sở Công Thương cho biết có 21 doanh nghiệp tại Hà Nội có giấy đăng ký hết hiệu lực từ ngày 1/1/2015, trong đó 8 đơn vị chưa thông báo chấm dứt hoạt động và đang bị điều tra. Đồng thời, Bộ Công Thương đang đề xuất sửa đổi Nghị định 42 để siết chặt quy định kinh doanh BHĐC trên toàn quốc."
vims,Cluster_036,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.9055064581917063,0.7515316541865215,0.6213460231135283,rouge-score,unicode_char,2,1,max_rouge_tuple,2037,348,1,6.780948273022659,6,1,"Cục Quản lý Chất lượng Nông lâm sản và Thủy sản (NAFIQAD) vừa ban hành công văn khẩn yêu cầu các tỉnh Nghệ An, Hà Tĩnh, Quảng Bình, Khánh Hòa, Ninh Thuận và các trung tâm vùng tổ chức lấy mẫu, kiểm tra khẩn cấp các chỉ tiêu an toàn thực phẩm của muối. Việc kiểm tra này nhằm đảm bảo an toàn cho người tiêu dùng sau khi xảy ra hiện tượng cá chết bất thường tại vùng biển các tỉnh miền Trung. Cụ thể, các đơn vị được yêu cầu lấy 3 mẫu muối sản xuất năm 2016 từ 3 cơ sở tại địa phương để phân tích các chỉ tiêu kim loại nặng bao gồm chì (Pb), Asen (As), Cadimi (Cd) và thủy ngân (Hg). Kết quả phân tích phải được đối chiếu với mức giới hạn tại QCVN 8-2: 2011/BYT và báo cáo về NAFIQAD ngay trong ngày 20/5. NAFIQAD sẽ tổng hợp báo cáo gửi Bộ trưởng Bộ Nông nghiệp và Phát triển Nông thôn Cao Đức Phát và thông tin đến người tiêu dùng sớm nhất. Trước đó, Cục Chế biến nông lâm thủy sản và nghề muối đã báo cáo tình hình sản xuất muối tại khu vực Bắc Trung bộ."
vims,Cluster_037,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7525530243519245,0.4862313139260425,0.347211311861744,rouge-score,unicode_char,2,1,max_rouge_tuple,13613,1230,4,25.832879274967127,30,3,"Venezuela đang đối mặt với cuộc khủng hoảng kinh tế và xã hội trầm trọng, được đánh giá là sự suy sụp chưa từng thấy ở một nước thu nhập trung bình không có chiến tranh. Tình trạng lạm phát phi mã, dự báo đạt 481% vào cuối năm nay và có thể lên tới 1.642% vào năm tới, khiến hơn 70% dân số lâm vào cảnh nghèo đói. Hệ thống dịch vụ công cộng sụp đổ nghiêm trọng: người dân thiếu hụt trầm trọng thực phẩm, thuốc men và giấy vệ sinh; tình trạng thiếu điện kéo dài do đập thủy điện chính gặp khó khăn và nước sạch bị hạn chế cấp. Nguyên nhân cốt lõi bắt nguồn từ quản lý sai lầm của chính phủ, bao gồm chính sách tiền tệ không khoa học, tham nhũng (đứng thứ 9 thế giới) và sự phụ thuộc quá mức vào dầu mỏ. Việc in tiền bù đắp thâm hụt ngân sách và các khoản đầu tư không hiệu quả đã làm kiệt quệ nguồn lực quốc gia. Về chính trị, Tổng thống Nicolas Maduro đang mất dần uy tín với tỷ lệ ủng hộ giảm xuống còn 15%, trong khi phe đối lập nỗ lực tổ chức trưng cầu dân ý lật đổ ông."
vims,Cluster_038,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8548876745598056,0.5811550151975684,0.39951426836672743,rouge-score,unicode_char,2,0,max_rouge_tuple,3938,289,1,6.706684447010048,9,1,"Ngày 20/5, làng giải trí Hoa ngữ đón nhận tin ""bom tấn"" khi Hoắc Kiến Hoa và Lâm Tâm Như chính thức công khai chuyện hẹn hò sau 10 năm quen biết. Cặp đôi bắt đầu mối lương duyên từ năm 2005 khi hợp tác trong phim ""Tàu điện ngầm"", trải qua nhiều năm bị đồn đoán nhưng luôn khẳng định là bạn bè. Sau khi công khai, cặp đôi vướng phải tin đồn Lâm Tâm Như đã mang thai ở tháng đầu. Tuy nhiên, đại diện của nữ diễn viên đã lập tức phủ nhận thông tin này, khẳng định cô chưa có thai và yêu cầu công chúng không nên đồn đoán làm ảnh hưởng đến tâm trạng vui vẻ. Lâm Tâm Như (sinh năm 1976) và Hoắc Kiến Hoa (sinh năm 1979) hiện đang có ý định sớm yên bề gia thất. Để chiều lòng bạn gái, Hoắc Kiến Hoa – người vốn định cư tại Thượng Hải 11 năm qua – đang tìm mua nhà tại Đài Loan để dọn về sống chung với cô. Gia đình hai bên cũng rất ủng hộ và mong chờ hôn lễ của họ. Dù chưa lên kế hoạch cụ thể cho đám cưới, Lâm Tâm Như chia sẻ việc kết hôn là chuyện không thể dự tính trước mà sẽ diễn ra khi đến thời điểm thích hợp."
vims,Cluster_039,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8846153846153846,0.6714801444043321,0.5276442307692307,rouge-score,unicode_char,2,1,max_rouge_tuple,3028,340,1,7.257761275977828,7,1,"Công an quận Thủ Đức (TP.HCM) đã bắt giữ Nguyễn Anh Tuấn (42 tuổi, ngụ quận Bình Thạnh) về hành vi chiếm đoạt tài sản. Sự việc xảy ra vào rạng sáng ngày 2/2/2016, khi Tuấn làm tài xế cho Hãng Vinashun chở chị Nguyễn Thị Diễm Thúy (26 tuổi) từ sân bay Tân Sơn Nhất về nhà riêng tại phường Tam Phú, quận Thủ Đức. Tại điểm dừng, chị Thúy đưa thẻ ATM và đọc mật khẩu để thanh toán cước phí hơn 200.000 đồng. Sau khi khách xuống xe, Tuấn phát hiện chị Thúy bỏ quên chiếc ví trên băng ghế sau. Thay vì trả lại, Tuấn nảy sinh ý định chiếm đoạt, dùng thẻ và mật khẩu của nạn nhân để rút 34 triệu đồng tại các trụ ATM ở quận Bình Thạnh. Sau đó, Tuấn lấy 800.000 đồng trong ví và ném toàn bộ giấy tờ tùy thân của chị Thúy xuống sông Sài Gòn tại cầu Bình Triệu để phi tang. Dù chị Thúy đã trình báo nhưng do không nhớ rõ đặc điểm xe nên việc điều tra gặp khó khăn. Nhờ trích xuất camera tại các trụ ATM và sự phối hợp nhận diện của chị Thúy khi từ Nhật Bản trở về, Công an Thủ Đức đã bắt khẩn cấp Tuấn vào tối 18/5 tại quận 5."
vims,Cluster_040,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8280060882800608,0.6554878048780488,0.4992389649923896,rouge-score,unicode_char,2,1,max_rouge_tuple,6316,954,3,18.309519866015762,13,2,"Sáng ngày 20.5, Tỉnh đoàn Khánh Hòa tổ chức lễ trao tặng huy hiệu “Tuổi trẻ dũng cảm” của Trung ương Đoàn cho hai thiếu niên Bo Tý (14 tuổi) và Cao Lâm (13 tuổi), cùng quê huyện Khánh Sơn. Trước đó, vào chiều 20.4, khi đang chăn bò thuê gần hồ thủy lợi Tà Rục (xã Cam Phước Tây, huyện Cam Lâm), hai em đã phát hiện nhóm 7 nữ sinh lớp 7 của trường THCS Nguyễn Du bị đuối nước. Bất chấp nguy hiểm, Tý và Lâm đã dũng cảm nhảy xuống hồ, lần lượt đưa được 5 nữ sinh vào bờ an toàn. Dù đã kiệt sức, hai em vẫn tiếp tục lặn tìm các nạn nhân còn lại, nhưng tiếc là hai nữ sinh khác đã tử vong. Cả hai em đều có hoàn cảnh khó khăn: Bo Tý mồ côi cha mẹ từ nhỏ và không biết chữ, còn Cao Lâm phải nghỉ học từ lớp 7. Tại buổi lễ, các nữ sinh được cứu sống đã bày tỏ lòng biết ơn sâu sắc. Với sự cảm kích trước hành động dũng cảm, Quỹ Tấm lòng vàng, Báo Lao động và Ngân hàng Nhà nước chi nhánh tỉnh Khánh Hòa đã hỗ trợ mỗi em 55 triệu đồng cùng một sổ tiết kiệm 2 triệu đồng."
vims,Cluster_041,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8492268041237112,0.6193548387096774,0.4252577319587629,rouge-score,unicode_char,2,1,max_rouge_tuple,3749,355,1,7.531323577975854,7,1,"Từ ngày 20/5, Sở GTVT TP.HCM chính thức khai trương tuyến xe buýt số 120 - Hop On Hop Off vòng khu vực trung tâm, đây là loại hình city tour bằng xe buýt đầu tiên tại Việt Nam. Dịch vụ này mô phỏng mô hình phổ biến tại các thành phố lớn như London, New York và Singapore, cho phép hành khách lên hoặc xuống xe tại bất kỳ điểm dừng nào trong lộ trình. Với giá vé từ 199.000 đến 200.000 đồng có giá trị trong 24 giờ, hành khách có thể tham quan các địa danh nổi tiếng như chợ Bến Thành, Dinh Độc lập, Nhà thờ Đức Bà, và Bảo tàng Lịch sử. Các phương tiện được đầu tư mới 100% với sức chứa 29-45 chỗ, trang bị máy lạnh, kết nối Wi-Fi và bộ thuyết minh cảm ứng GPS đa ngôn ngữ (hơn 10 thứ tiếng). Tuyến 120 xuất phát từ bãi xe buýt Công viên 23-9, hoạt động từ 8 giờ sáng đến 20 giờ 30 tối với tần suất khoảng 24-26 chuyến mỗi ngày. Công ty TNHH Ảnh Việt, đơn vị khai thác, dự kiến sẽ mở thêm tuyến thứ hai đi khu vực Chợ Lớn và phát triển thêm dịch vụ xe buýt tour đêm."
vims,Cluster_042,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8627450980392157,0.5750577367205542,0.370242214532872,rouge-score,unicode_char,2,1,max_rouge_tuple,9005,907,3,18.8109955949476,19,2,"Việt Nam hiện là một trong những thị trường tiêu thụ và trung chuyển sừng tê giác lớn nhất thế giới, đặt loài động vật này trước nguy cơ tuyệt chủng vào năm 2026 nếu tình trạng săn bắt tại Nam Phi tiếp diễn với tần suất 3 con mỗi ngày. Để đối phó, chiến dịch “Việt Nam ơi, bảo vệ tê giác!” đã được khởi động từ tháng 4/2016 bởi nam diễn viên Hollywood Paul Blackthorne cùng cầu thủ Aaron Ramsey, với sự đồng hành của nhiều ngôi sao quốc tế như Mesut Ozil và các nghệ sĩ Việt Nam như Xuân Bắc, Hồng Nhung. Chiều 20/5, tại Trường Đại học Thăng Long (Hà Nội), Paul Blackthorne đã có buổi tọa đàm với hơn 500 sinh viên để mở màn chiến dịch. Ông nhấn mạnh rằng sừng tê giác cấu tạo chủ yếu từ keratin, không phải thần dược chữa bệnh như nhiều người lầm tưởng, đồng thời cảnh báo việc buôn bán động vật hoang dã có thể tiếp tay cho các tổ chức khủng bố. Dù cá thể tê giác Java cuối cùng tại Việt Nam đã bị giết vào năm 2010, các tổ chức như ENV và SRI khẳng định việc hành động ngay lập tức vẫn còn cơ hội cứu lấy các loài tê giác trên toàn thế giới."
vims,Cluster_043,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8240906380441264,0.6197014925373134,0.37924865831842575,rouge-score,unicode_char,2,0,max_rouge_tuple,6221,961,3,18.657550732023083,19,2,"Lực lượng Cảnh sát truy nã tội phạm Bộ Công an phối hợp với Công an TP.HCM và các đơn vị nghiệp vụ đã bắt giữ thành công Kwon Yonggil (34 tuổi, quốc tịch Hàn Quốc) tại một căn hộ chung cư cao cấp ở phường Tân Phong, quận 7. Đối tượng bị bắt giữ theo lệnh truy nã quốc tế Interpol số A-3102/4-2016 sau khi Cảnh sát Hàn Quốc gửi công văn đề nghị phối hợp. Kwon Yonggil là mắt xích quan trọng, chịu trách nhiệm quản lý tiền của mạng lưới đánh bạc trực tuyến. Hai đồng phạm khác là Oh Junghyun và Kim Myungun, những người quản lý trang web và thực hiện thu, chuyển tiền, cũng đã bị bắt khi trở về Hàn Quốc. Nhóm tội phạm này từng hoạt động tại Philippines từ tháng 3-2013 đến tháng 11-2013, sau đó sang Việt Nam núp bóng khách du lịch để tổ chức đánh bạc từ tháng 11-2015 đến tháng 1-2016. Chúng sử dụng thủ đoạn gian lận, chủ động sắp xếp tỉ lệ thắng thua để chiếm đoạt hơn 16 tỷ won (hơn 300 tỷ đồng) của người chơi."
vims,Cluster_044,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8158482142857143,0.6022346368715084,0.4073660714285715,rouge-score,unicode_char,2,1,max_rouge_tuple,6472,909,3,16.79167745797895,11,2,"Tối ngày 19/5, chương trình ca nhạc - thời trang ""Thành phố Áo dài"" đã diễn ra tại phố đi bộ Nguyễn Huệ, TP.HCM, đánh dấu hoạt động văn hóa nghệ thuật đầu tiên tại địa điểm này. Sự kiện gây chú ý với sàn catwalk dài kỷ lục 800m và quy tụ dàn thiết kế nổi tiếng như Quỳnh Paris, Sĩ Hoàng, Phạm Đăng Anh Thư, Hoài Sang, Tuấn Trần và Thủy Nguyễn. Điểm nhấn của chương trình là bộ sưu tập áo dài cưới ""Thành phố ngày hôm nay"" của NTK Phạm Đăng Anh Thư với thiết kế trễ vai, cổ chữ V hiện đại trên chất liệu ren và voan. Nữ diễn viên Elly Trần đã gây bất ngờ khi đảm nhận vai trò người mẫu ""first face"" mở màn. Dù không có nhiều kinh nghiệm trình diễn, cô vẫn giữ được thần thái rạng rỡ khi catwalk trên đôi giày cao gót suốt quãng đường dài. Elly Trần diện mẫu áo dài xuyên thấu được đo ni đóng giày riêng, kết thúc hành trình bằng việc thành kính dâng hoa sen lên tượng đài Bác Hồ. Chương trình còn thu hút sự quan tâm với bộ sưu tập hoa sen của Quỳnh Paris và bộ áo dài nam của Tuấn Trần."
