dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,generated_summary
vn_mds,cluster_118,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8277119416590702,0.5315068493150685,0.3755697356426618,rouge-score,unicode_char,2,0,max_rouge_tuple,8711,690,3,14.444226377061568,15,2,"Đêm nhạc ""Mùa thu của Phương"" đánh dấu cột mốc 25 năm sự nghiệp ca hát của nữ ca sĩ Thu Phương, diễn ra tại TP.HCM vào tối 20/10 và tại Cung Văn hóa Hữu nghị, Hà Nội vào tối 22/10. Với hơn 30 bài hát chọn lọc, chương trình tái hiện những thăng trầm trong cuộc đời và sự nghiệp của nữ ca sĩ gốc Hải Phòng. Trong đêm diễn tại Hà Nội, Thu Phương đã xúc động rơi lệ khi chia sẻ về nỗi nhớ quê hương, những biến cố cuộc đời và kỷ niệm thời học nhạc. Đêm nhạc trở nên đặc biệt khi anh trai Quang Minh và em gái Kim Oanh cùng xuất hiện trên sân khấu, cùng đoạn video chúc mừng từ gia đình tại Mỹ. Cô thăng hoa với các tiết mục song ca cùng Hà Anh Tuấn, Đàm Vĩnh Hưng và sự đồng hành của nhạc sĩ Việt Anh, nhóm bè Cadillac."
vn_mds,cluster_119,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8174027686222809,0.6323432343234324,0.5088991430454846,rouge-score,unicode_char,2,1,max_rouge_tuple,4949,237,1,6.330962004023604,9,1,"MTV đã công bố kết quả lượt bình chọn thứ 2 cho giải thưởng MTV EMA 2013, xác định 10 nghệ sĩ đại diện cho 10 khu vực toàn thế giới bước vào vòng cuối của hạng mục Best Worldwide Act. Trong hạng mục SEA/Mainland China/Hong Kong/Taiwan Act, nữ ca sĩ Lý Vũ Xuân (Chris Lee) từ Trung Quốc/Hong Kong đã giành chiến thắng, vượt qua Mỹ Tâm (đại diện Đông Nam Á) và Show Lo (đại diện Đài Loan). Dù Mỹ Tâm đã xuất sắc giành chiến thắng ở vòng 1 trước các đối thủ như Olivia Ong, Hafiz và NOAH, cô vẫn phải dừng bước trước sự ủng hộ mạnh mẽ dành cho Lý Vũ Xuân. Tuy nhiên, Mỹ Tâm vẫn là ca sĩ Việt Nam đầu tiên được đề cử vào giải thưởng MTV EMA. Lễ trao giải sẽ diễn ra vào lúc 2h00 sáng ngày 11/11/2013 tại nhà thi đấu Ziggo Dome, Amsterdam, Hà Lan, với sự tham gia của các nghệ sĩ nổi tiếng như Justin Bieber, EXO và One Direction."
vn_mds,cluster_12,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8290909090909091,0.5318761384335154,0.3654545454545455,rouge-score,unicode_char,2,1,max_rouge_tuple,2841,235,1,5.2999705779366195,5,1,"Ông Nguyễn Ngô Sinh Vinh, 24 tuổi, làm nghề bảo vệ, bị bắt ngày 11.10 tại một trạm xe buýt ở Santa Ana, California khi đang chuẩn bị đi Mexico để sang Pakistan tham gia huấn luyện cho al-Qaeda. Với bí danh Hasan Abu Omar Ghannoum, Vinh bị cáo buộc khai man thông tin hộ chiếu, sở hữu vũ khí và từng đến Syria năm 2012, nơi anh thừa nhận đã giết ít nhất một người để hỗ trợ Quân đội tự do Syria (FSA). Trong lời khai với điều tra viên, Vinh cho biết kế hoạch huấn luyện 30 chiến binh al-Qaeda cho một cuộc tấn công và dự định dựng lên cái chết của chính mình để trở thành chiến binh thánh chiến. Tuy nhiên, Chánh án John Walter bày tỏ hoài nghi về khả năng thực tế của Vinh trong việc huấn luyện quân sự do anh từng bị quân đội Mỹ từ chối vì vấn đề thính giác."
vn_mds,cluster_120,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8272727272727273,0.5045537340619307,0.3545454545454545,rouge-score,unicode_char,2,0,max_rouge_tuple,5687,674,3,13.34558525600005,13,2,"Tối ngày 31/10, nam ca sĩ Đàm Vĩnh Hưng gây tranh cãi dữ dội khi đăng tải hình ảnh hóa trang thành ""bác sĩ Cát Tường"" trong đêm Halloween. Hành động này vấp phải sự phẫn nộ lớn từ dư luận vì bị coi là lố lăng, vô duyên và thiếu nhân văn khi biến một vụ án hình sự nhạy cảm, nơi gia đình nạn nhân Huyền vẫn đang đau đáu tìm kiếm xác người, thành trò mua vui. Nhiều ý kiến cho rằng với vị thế người của công chúng, Đàm Vĩnh Hưng không nên lợi dụng nỗi đau của nạn nhân để tạo sức hút cá nhân. Đáp lại những chỉ trích, nam ca sĩ lên tiếng phản hồi rằng anh chỉ mặc đồ cho vui trong lễ hội và không chú ý đến bảng tên trên trang phục. Anh bày tỏ sự mệt mỏi trước việc bị chỉ trích, khẳng định quyền tự do cá nhân trong dịp lễ và yêu cầu sự riêng tư."
vn_mds,cluster_121,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.853236098450319,0.6027397260273973,0.3591613491340019,rouge-score,unicode_char,2,1,max_rouge_tuple,2809,200,1,4.667085233959369,6,1,"Chiều ngày 1/11, công ty quản lý của nữ diễn viên Moon Geun Young (26 tuổi) và công ty King Kong Entertainment của nam diễn viên Kim Bum (24-25 tuổi) đã chính thức xác nhận cặp đôi đang hẹn hò. Cả hai nảy sinh tình cảm trong quá trình hợp tác đóng phim truyền hình ""Goddess of Fire, Jeongi"" và đã chính thức bắt đầu mối quan hệ từ đầu tháng 10. Hiện tại, cặp đôi đang trong giai đoạn tìm hiểu, rất cẩn trọng và đang cùng bạn bè đi du lịch tại châu Âu sau khi hoàn thành các dự án phim. Moon Geun Young, người được mệnh danh là ""Em gái quốc dân"", và Kim Bum đều là những ngôi sao thần tượng trẻ được yêu thích với hình ảnh sạch, không scandal. Người hâm mộ đang dành sự ủng hộ lớn cho cặp đôi nhờ sự tương xứng về cả ngoại hình lẫn tài năng."
vn_mds,cluster_122,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8062283737024222,0.47660311958405543,0.38754325259515576,rouge-score,unicode_char,2,1,max_rouge_tuple,3257,242,1,5.419827717007138,6,1,"Nữ ca sĩ Phương Thanh, sinh năm 1973 tại Thanh Hóa, là một trong những ngôi sao hàng đầu của làng nhạc Việt từ thập niên 90 với chất giọng khàn đặc trưng và ca khúc nổi tiếng ""Giã từ dĩ vãng"". Sau 20 năm hoạt động nghệ thuật, cô vẫn giữ vững vị thế và nhận được sự yêu mến lớn từ công chúng. Nhân dịp kỷ niệm chặng đường 20 năm, Phương Thanh sẽ tham gia liveshow thứ 4 của chương trình ""Dấu Ấn"" vào tối thứ Bảy ngày 2/11/2013 tại Nhà thi đấu Nguyễn Du (TP.HCM), được truyền hình trực tiếp trên VTV9. Trước đó, cô đã bày tỏ sự xúc động khi nhận được bộ ảnh sưu tầm từ người hâm mộ, bao gồm những hình ảnh hiếm từ thời kỳ đầu sự nghiệp. Các tư liệu hình ảnh cũng gợi lại những kỷ niệm gắn liền với các nghệ sĩ như Lam Trường, Minh Thuận, Đan Trường và các dự án phim ảnh như ""Trái tim không ngủ yên"" hay ""Người đàn ông có bầu""."
vn_mds,cluster_123,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.794766966475879,0.5945945945945946,0.4382665576451349,rouge-score,unicode_char,2,1,max_rouge_tuple,6559,733,3,14.442694248980843,12,2,"Chiều 5/11, tại Hà Nội, ca sĩ Aslan (tên thật là Erdem Aslan, sinh năm 1987 tại Thổ Nhĩ Kỳ) đã tổ chức họp báo ra mắt album đầu tay mang tên “Câu chuyện của Aslan”. Buổi lễ có sự tham dự của Đại sứ Việt Nam tại Thổ Nhĩ Kỳ, đại diện Đại sứ quán Thổ Nhĩ Kỳ tại Việt Nam, ca sĩ Khánh Phương và các khách mời khác. Từng là diễn viên hài tại Thổ Nhĩ Kỳ, Aslan sang Việt Nam từ cuối năm 2006 làm phiên dịch và học tập sau khi gặp tai nạn nghiêm trọng khiến anh không thể tiếp tục nghề cũ. Nhờ sự hỗ trợ của ca sĩ Khánh Phương, công ty A Fang Entertainment và Đại sứ quán Thổ Nhĩ Kỳ, Aslan đã hiện thực hóa giấc mơ nghệ thuật tại Việt Nam. Album gồm 7 bài hát, bao gồm các sáng tác của các nhạc sĩ trẻ và ca khúc “Quê hương”."
vn_mds,cluster_124,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8754098360655738,0.625615763546798,0.41803278688524587,rouge-score,unicode_char,2,0,max_rouge_tuple,2528,209,1,5.149404116091318,9,1,"Sau những scandal gây thất vọng như bị cấm diễn và liên tục hủy show, ""hoàng tử The Voice"" Bùi Anh Tuấn chính thức trở lại showbiz với single ""Người điên"". Sau thời gian nghỉ ngơi để rèn luyện thanh nhạc và đầu tư cho các dự án âm nhạc, anh lựa chọn thay đổi diện mạo bằng cách cắt tóc và thay đổi phong cách thời trang hoàn toàn mới. Ca khúc ""Người điên"" là sáng tác riêng của nhạc sĩ Kiên Trần, được anh và ê-kíp đầu tư công phu với một ""gu"" âm nhạc mới lạ chưa từng thể hiện trước đây. Đây không chỉ là bước đệm cho MV sắp tới mà còn là lời cảm ơn gửi đến khán giả đã ủng hộ anh trong giai đoạn khó khăn. Hiện tại, dù đang thực hiện chuyến lưu diễn tại nước Nga, Bùi Anh Tuấn vẫn đang nỗ lực hoàn thiện sản phẩm để sớm ra mắt công chúng với hy vọng nhận được sự đón nhận tích cực."
vn_mds,cluster_125,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8191945158526135,0.5562231759656653,0.3496143958868894,rouge-score,unicode_char,2,1,max_rouge_tuple,3472,221,1,5.324360482045449,9,1,"Ca sĩ Đàm Vĩnh Hưng đang đối mặt với sự tranh cãi dữ dội sau khi hóa trang thành ""bác sĩ Cát Tường"" trong đêm Halloween 31/10. Hành động này bị dư luận chỉ trích là phản cảm vì gợi nhớ đến vụ án bác sĩ thẩm mỹ chui làm chết bệnh nhân đang bị điều tra. Ban đầu, Cục Nghệ thuật Biểu diễn đưa ra thông tin sẽ xử phạt nam ca sĩ vì hành vi thiếu văn hóa và vi phạm đạo đức nghề nghiệp. Tuy nhiên, sau đó Cục đã chính thức bác bỏ các tin đồn về việc xử phạt vi phạm đạo đức, khẳng định các phát ngôn trước đó không chính xác do thiếu căn cứ pháp lý rõ ràng về việc hóa trang. Thay vào đó, cơ quan chức năng đang cân nhắc việc cảnh cáo Đàm Vĩnh Hưng vì hành vi ứng xử xã hội không phù hợp."
vn_mds,cluster_126,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8551724137931034,0.6424870466321243,0.42931034482758623,rouge-score,unicode_char,2,0,max_rouge_tuple,2179,220,1,5.0125852840719745,6,1,"Quán quân Vietnam Idol 2012, Ya Suy, vừa xuất hiện tại Vòng Nhà hát của Vietnam Idol 2013 để cổ vũ cho các thí sinh. Dù đang bận rộn học tập tại Đại học Văn hóa Nghệ thuật Quân đội và chuẩn bị sản phẩm âm nhạc mới, Ya Suy vẫn giữ được sự giản dị, mộc mạc vốn có. Anh chia sẻ sự bồi hồi khi gặp lại các giám khảo như Mỹ Tâm, Dũng ""khùng"" và nhạc sĩ Anh Quân, đồng thời nhận định vòng thi năm nay căng thẳng hơn nhưng sở hữu nhiều thí sinh có cá tính âm nhạc rõ ràng. Tại mùa giải thứ năm này, chương trình bổ sung phương thức tuyển chọn qua video clip trên Facebook của đạo diễn Nguyễn Quang Dũng để chọn thêm 8 giọng ca vào vòng Nhà hát bên cạnh 64 thí sinh có tấm vé vàng. Vietnam Idol 2013 dự kiến phát sóng vào trung tuần tháng 12 trên kênh VTV3 với sự dẫn dắt của MC Phan Anh."
vn_mds,cluster_127,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8295454545454546,0.5739837398373984,0.38798701298701294,rouge-score,unicode_char,2,1,max_rouge_tuple,7236,634,3,13.054908526013605,14,2,"Sau một thời gian dài vắng bóng, nữ ca sĩ đất mỏ Hồ Quỳnh Hương đã chính thức tái xuất showbiz với vai trò giám khảo cho chương trình ""Nhân tố bí ẩn"" (The X-Factor) mùa đầu tiên tại Việt Nam vào năm 2013. Quyết định này khiến người hâm mộ vô cùng phấn khởi, bởi cô chia sẻ rằng sự động viên từ khán giả và lòng tin từ Ban tổ chức là những yếu tố quan trọng khiến cô xúc động nhận lời. Với kinh nghiệm hơn 10 năm trong nghề và nền tảng đào tạo bài bản, Hồ Quỳnh Hương mong muốn dùng tâm huyết và sự thẳng thắn để hỗ trợ các tài năng trẻ biến giấc mơ thành hiện thực. Cô khuyến khích các thí sinh, đặc biệt là những người chưa qua đào tạo bài bản, hãy mạnh dạn tham gia để tỏa sáng, tránh để những năm tháng khổ luyện bị mai một."
vn_mds,cluster_128,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8051323175621491,0.5108433734939758,0.34322373696872494,rouge-score,unicode_char,2,1,max_rouge_tuple,7262,762,3,14.628317708033137,11,2,"Đêm liveshow 5 của chương trình ""Thử thách cùng bước nhảy"" sẽ diễn ra vào lúc 21h thứ Bảy, ngày 2/11 trên các kênh truyền hình và trực tuyến. Tại đêm thi này, 12 vũ công phải đối mặt với thử thách nhân đôi khi mỗi cặp thí sinh phải trình diễn 2 tiết mục ở 2 thể loại khác nhau để tìm ra top 10, làm tăng gấp bội cường độ tập luyện và áp lực. Sự kiện có sự góp mặt của nhiều biên đạo tên tuổi như Michael Schwandt, Hani Abaza, John Huy Trần, Kiều Lê, Ngọc Quang, Việt Max và Hà Lê. Các cặp đôi tiêu biểu bao gồm Minh Tú – Thái Sơn, Mỹ An – Đình Lộc, Ngọc Anh – Ngọc Tuấn, Minh Trường – Phi Phụng, Lan Anh – Hoàng Minh và Ngọc Thịnh – Gia Hân sẽ tranh tài với đa dạng thể loại như Jazz Funk, dân gian đương đại, Hiphop, Salsa và thể loại mới Libertango."
vn_mds,cluster_129,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8423772609819121,0.6281276962899052,0.37898363479758834,rouge-score,unicode_char,2,1,max_rouge_tuple,2927,240,1,5.3146028980845585,7,1,"Các công tố viên đề nghị mức án từ 8-10 tháng tù cho ba nữ diễn viên hạng A tại Hàn Quốc là Park Si Yeon, Lee Seung Yeon và Jang Mi Ne vì hành vi lạm dụng thuốc gây mê propofol. Sự việc được phát hiện từ đầu năm 2013 khi cảnh sát khám xét các thẩm mỹ viện ở Gangnam. Cụ thể, Park Si Yeon tiêm 185 mũi, Lee Seung Yeon tiêm 111 mũi và Jang Mi Ne tiêm 95 mũi. Dù các diễn viên phủ nhận việc lạm dụng và cho rằng họ chỉ sử dụng thuốc để giảm đau hoặc làm đẹp, lời khai từ các bác sĩ cho thấy họ yêu cầu tăng liều để ổn định tinh thần và trị mất ngủ. Các bác sĩ liên quan đối mặt với mức án từ 2 năm tù trở lên. Công tố viên nhấn mạnh tính nghiêm trọng của vụ việc do các nghệ sĩ là người nổi tiếng, cần bị xử phạt nghiêm khắc để làm gương."
vn_mds,cluster_13,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8621236133122029,0.6095238095238095,0.3629160063391442,rouge-score,unicode_char,2,1,max_rouge_tuple,1928,233,1,4.8260703310370445,4,1,"Chính phủ Mexico yêu cầu Mỹ điều tra làm rõ các cáo buộc về việc Cơ quan An ninh Quốc gia Mỹ (NSA) nghe lén điện thoại và xâm phạm quyền riêng tư của các cá nhân và tổ chức. Theo báo Der Spiegel, Mỹ đã nghe lén điện thoại của ứng cử viên Enrique Pena Nieto cùng 9 trợ lý trước cuộc bầu cử tháng 7/2012, kiểm soát hơn 85.000 tin nhắn, đồng thời theo dõi cựu Tổng thống Felipe Calderon từ tháng 5/2010. Bộ Ngoại giao Mexico khẳng định hành động này là không thể chấp nhận và trái luật pháp quốc tế. Tổng thống Barack Obama đã cam kết sẽ điều tra vụ việc. Cùng lúc đó, Ngoại trưởng Pháp Laurent Fabius cũng lên án việc Mỹ do thám đồng minh trên quy mô lớn là không thể chấp nhận được, yêu cầu Ngoại trưởng John Kerry cung cấp chi tiết về việc NSA giám sát hàng chục triệu cuộc điện thoại tại Pháp."
vn_mds,cluster_130,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8118226600985221,0.5113524185587364,0.43743842364532026,rouge-score,unicode_char,2,0,max_rouge_tuple,3547,240,1,5.709240537020378,7,1,"Nhóm nhạc nữ Hàn Quốc T-ara với 7 thành viên đã lần đầu tiên đến Việt Nam để tham gia chương trình từ thiện ủng hộ nạn nhân chất độc màu da cam tại tòa nhà Keangnam, Hà Nội. Sự kiện thu hút đông đảo người hâm mộ tập trung từ sớm, cùng nhảy cover các bản hit như ""Sexy love"" để chào đón nhóm. Chương trình bắt đầu lúc 17h00 với sự tham gia của diễn viên Minh Hà, ca sĩ Ngọc Anh, nhóm M4U và đoàn vận động viên Việt - Hàn. T-ara xuất hiện lúc 17h40, trình diễn các ca khúc như ""Roly Poly"", ""Lovey dovely"" và ""Sexy love"", đồng thời bày tỏ sự đồng cảm với nỗi đau của các nạn nhân da cam. Sau khi kết thúc chương trình lúc 18h10, nhóm nhanh chóng rời sân khấu giữa sự hò hét của người hâm mộ."
vn_mds,cluster_131,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8573853989813243,0.6037414965986394,0.38370118845500845,rouge-score,unicode_char,2,0,max_rouge_tuple,2415,241,1,5.045354628935456,8,1,"Trong liveshow 3 của chương trình ""Got to dance - Vũ điệu đam mê"", ca sĩ Minh Hằng sẽ trở lại ghế nóng với vai trò giám khảo khách mời, thay thế cho giám khảo Trần Ly Ly tạm nghỉ. Sự thay đổi này là kế hoạch có chủ ý của Ban tổ chức nhằm tạo sự mới mẻ và thú vị cho chương trình. Tại đêm thi này, ""bộ tứ quyền lực"" gồm hai giám khảo chuyên môn là Dumbo, Alfresdo và hai giám khảo khách mời là Hồ Ngọc Hà, Minh Hằng sẽ cùng đánh giá các thí sinh. Liveshow diễn ra vào lúc 21h15 ngày 2/10/2013 tại nhà thi đấu Tân Bình, TP.HCM với chủ đề ""Freestyle – Biến hóa cùng đạo cụ"" và được truyền hình trực tiếp trên VTV3. Với quy định các đêm thi sẽ có chủ đề thử thách riêng biệt, các thí sinh phải liên tục sáng tạo, rèn luyện kỹ thuật để khẳng định tài năng và chinh phục khán giả."
vn_mds,cluster_132,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.9077551020408163,0.7751430907604251,0.6171428571428572,rouge-score,unicode_char,2,1,max_rouge_tuple,1341,262,1,5.354961147066206,3,1,"Nhân kỷ niệm 20 năm thiết lập quan hệ ngoại giao Việt Nam - Hàn Quốc, từ ngày 6 đến 8-12 tới đây, Triển lãm nhân sâm Hàn Quốc sẽ được tổ chức tại Lanmark 72 Tower (Tòa nhà Keangnam, đường Phạm Hùng, Cầu Giấy, Hà Nội). Sự kiện do quận Geumsan, tỉnh Chungcheongnam-do phối hợp cùng Công ty Daejeon MBC và SMBL Cosco Marketing tổ chức dưới sự bảo trợ của Đại sứ quán Hàn Quốc và Trung tâm Văn hóa Hàn Quốc tại Việt Nam. Đây là lần đầu tiên một triển lãm về nhân sâm Hàn Quốc được tổ chức tại Việt Nam nhằm quảng bá chất lượng sản phẩm đến người tiêu dùng. Tại đây, khách tham quan sẽ được trải nghiệm đồ ăn từ nhân sâm, khám bệnh miễn phí bởi Giáo sư An Teg Won, xem biểu diễn K-pop và tham dự hội thảo chuyên sâu về nguồn gốc, tác dụng của nhân sâm."
vn_mds,cluster_133,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7857672349888808,0.5701559020044543,0.4062268346923647,rouge-score,unicode_char,2,0,max_rouge_tuple,3654,235,1,5.543038040050305,8,1,"Nhiếp ảnh gia Nguyễn Á ra mắt cuốn sách ảnh ""Nick Vujicic & Những ngày ở Việt Nam"" tại Rạp Công Nhân, Hà Nội. Tác phẩm gồm gần 200 trang in màu, bìa cứng, ghi lại hành trình 5 ngày của Nick Vujicic tại Việt Nam vào tháng 5-2013. Cuốn sách không chỉ đăng ảnh nhân vật mà còn bao gồm lời bình của nhà văn Hòa Bình, các bài diễn thuyết của Nick và những hình ảnh tác nghiệp thực tế của Nguyễn Á. Sự kiện ra mắt có sự tham gia của cộng đồng doanh nhân, các tổ chức bảo trợ người khuyết tật và các nhân vật nổi tiếng. Tại đây, 10 gương mặt nghị lực khuyết tật Việt Nam đã được trao học bổng và chia sẻ câu chuyện vượt khó. Một phần doanh thu từ việc bán sách sẽ được đóng góp vào Quỹ vì Trẻ em khuyết tật Việt Nam và Quỹ vì Trường Sa."
vn_mds,cluster_134,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8409090909090908,0.5544715447154471,0.387987012987013,rouge-score,unicode_char,2,1,max_rouge_tuple,4663,282,1,7.043943934957497,8,1,"Tối 3/11, chương trình ""Bài hát yêu thích"" công bố ca sĩ Đàm Vĩnh Hưng giành giải Bài hát của tháng 10 với ca khúc “Chiếc vòng cầu hôn” của nhạc sĩ Trần Tiến, vượt qua đối thủ cạnh tranh sát nút là “Yêu mình anh” của Thu Minh. Tại buổi lễ, Đàm Vĩnh Hưng cũng giải thích về sự cố hát không chính xác lời ca khúc này. Trong liveshow ""Bài hát yêu thích tháng 11"", nhóm P.A.K của Phạm Anh Khoa mở màn với bản phối rock cho ca khúc “Sắc màu”. Tâm điểm của chương trình là ca khúc “Không thể và có thể” của nhạc sĩ Phó Đức Phương do Trang Nhung thể hiện với phong cách ma quái, gây ra những ý kiến trái chiều từ khách mời. Chương trình còn chào đón sự trở lại của Lam Trường với ca khúc tự sáng tác “Tình yêu đánh mất”, cùng sự góp mặt của nhiều nghệ sĩ trẻ như Hoàng Quyên, Bảo Anh, Trung Quân Idol, Hoàng Tôn, Đinh Hương và Đỗ Xuân Sơn."
vn_mds,cluster_135,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8350000000000001,0.5592654424040067,0.4383333333333333,rouge-score,unicode_char,2,1,max_rouge_tuple,5564,237,1,6.505475924001075,10,1,"Đêm diễn ""Bằng Kiều - Impression In Vietnam 2013"" diễn ra vào tối 3/11 tại Trung tâm Hội nghị Quốc gia, Hà Nội, đã khép lại thành công rực rỡ. Với sự hỗ trợ của dàn nhạc giao hưởng và dàn nhạc trẻ, Bằng Kiều đã thể hiện hơn 20 ca khúc, từ nhạc trẻ những năm 90 đến các tình khúc bất hủ của cộng đồng hải ngoại. Anh gây ấn tượng bằng kỹ thuật thanh nhạc điêu luyện, khả năng dẫn chuyện tự nhiên và diễn kịch. Đêm nhạc còn ghi dấu sự kết hợp nhuần nhuyễn với các khách mời gồm Trọng Tấn, Thu Minh và Hồ Quỳnh Hương qua nhiều màn song ca và tứ ca. Dù gặp một số lỗi nhỏ về lời hát của các ca sĩ khách mời và chương trình kéo dài khiến một số khán giả phải ra về sớm, đêm diễn vẫn nhận được sự ủng hộ nhiệt tình."
vn_mds,cluster_136,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,180,300,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8092577813248204,0.6123101518784971,0.38308060654429366,rouge-score,unicode_char,2,0,max_rouge_tuple,4171,251,1,5.82559926493559,8,1,"Giải thưởng Kova lần thứ 11 đã được trao tặng cho 132 cá nhân, bao gồm 89 sinh viên nhận học bổng, 27 sinh viên nhận giải thưởng, bốn tập thể và bảy cá nhân có thành tích nghiên cứu khoa học xuất sắc. Giải thưởng tôn vinh những điển hình trong học tập, nghiên cứu khoa học, đặc biệt là những tấm gương nữ, dân tộc thiểu số và người dân vùng sâu vùng xa. Trong số 116 sinh viên tiêu biểu, có 16 em là con em dân tộc thiểu số với hoàn cảnh đặc biệt, đạt kết quả học tập từ 8,0 trở lên. Các tập thể và cá nhân nhận giải được đánh giá cao nhờ những công trình ứng dụng thực tiễn như kỹ thuật ghép tim tại Bệnh viện T. Ư Huế, ứng dụng viên nén dúi sâu tại Yên Bái và các giống lúa đặc sản Vĩnh Long."
