dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,topic_count,generated_summary
vn_mds,cluster_118,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.6156462585034014,0.36518771331058014,0.336734693877551,rouge-score,2,1,max_mean_rouge2_rougeL,8368,680,3,14.19124577299226,15,2,"Đêm nhạc ""Mùa thu của Phương"" diễn ra vào tối 20/10 tại TP.HCM và 22/10 tại Hà Nội, đánh dấu sự trở lại đầy cảm xúc của nữ ca sĩ Thu Phương sau nhiều năm vắng bóng trên sân khấu. Trong suốt ba tiếng đồng hồ, chương trình tái hiện hành trình 25 năm ca hát với hơn 30 bản phối mới từ nhạc sĩ Hoài Sa và kỹ thuật đồ họa mapping, đưa khán giả đi qua những ca khúc gắn liền với thời kỳ hoàng kim của cô. Với chất giọng thổn thức, trầm vang, Thu Phương đã không kìm được nước mắt khi chia sẻ về những kỷ niệm tuổi thơ, nỗi nhớ quê hương và những biến cố trong cuộc sống, tạo nên một không gian âm nhạc vừa lắng đọng vừa mãnh liệt. Cô xuất hiện với vẻ ngoài đằm thắm, chững chạc trong bộ váy trắng tinh khôi, hát bằng tất cả nhiệt huyết của một người có quá nhiều điều muốn nói. Đêm diễn còn ghi dấu sự hội ngộ của ba anh em Thu Phương, Quang Minh và Kim Oanh cùng hát trên sân khấu, đồng thời có sự góp mặt của các nghệ sĩ khách mời như Hà Anh Tuấn và Đàm Vĩnh Hưng. Chương trình kết thúc trọn vẹn với sự hưởng ứng nhiệt tình từ khán giả, khẳng định tình yêu âm nhạc bền bỉ của nữ ca sĩ."
vn_mds,cluster_119,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7067669172932332,0.4150943396226416,0.34210526315789475,rouge-score,2,1,max_mean_rouge2_rougeL,4858,192,1,5.493322530062869,9,1,"MTV đã công bố kết quả vòng bình chọn thứ hai của giải thưởng MTV EMA 2013, xác nhận Lý Vũ Xuân (Chris Lee) là đại diện cho khu vực Trung Quốc đại lục/Hong Kong/Đài Loan/Đông Nam Á tiến vào vòng chung kết hạng mục Best Worldwide Act. Dù đã xuất sắc giành chiến thắng ở vòng đầu tiên trước các đối thủ khu vực Đông Nam Á, Mỹ Tâm đã phải dừng bước trước Lý Vũ Xuân và Show Lo ở vòng đấu này. Lý Vũ Xuân sẽ cùng 9 nghệ sĩ khác, bao gồm Justin Bieber, EXO và One Direction, tranh tài tại lễ trao giải diễn ra tại nhà thi đấu Ziggo Dome ở Amsterdam, Hà Lan vào ngày 11/11/2013. Mặc dù không thể tiến vào vòng cuối, Mỹ Tâm vẫn ghi dấu ấn là ca sĩ Việt Nam đầu tiên được đề cử vào giải thưởng MTV EMA."
vn_mds,cluster_12,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.6666666666666667,0.2857142857142857,0.3278688524590164,rouge-score,2,0,max_mean_rouge2_rougeL,2750,186,1,4.429621706949547,5,1,"Nguyễn Ngô Sinh Vinh, một nhân viên bảo vệ 24 tuổi tại California, bị bắt vào ngày 11.10 khi đang chuẩn bị rời đi Mexico để đến Pakistan nhằm gia nhập và huấn luyện cho tổ chức al-Qaeda. Các công tố viên cáo buộc Vinh đã sử dụng hộ chiếu giả dưới bí danh Hasan Abu Omar Ghannoum, đồng thời tiết lộ rằng anh từng đến Syria vào năm 2012 và thừa nhận đã giết ít nhất một người. Dù phía công tố cung cấp bằng chứng về các kế hoạch huấn luyện 30 chiến binh và sở hữu vũ khí, Chánh án John Walter vẫn bày tỏ sự hoài nghi về năng lực thực tế của nghi can trong việc hỗ trợ tổ chức khủng bố. Sinh Vinh hiện bị giam giữ và dự kiến sẽ ra hầu tòa vào ngày 3.12 để đối mặt với các cáo buộc."
vn_mds,cluster_120,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7254098360655739,0.37860082304526754,0.3565573770491804,rouge-score,2,1,max_mean_rouge2_rougeL,5357,598,3,12.114984298008494,13,2,"Nam ca sĩ Đàm Vĩnh Hưng đang đối mặt với làn sóng chỉ trích dữ dội từ dư luận sau khi đăng tải loạt ảnh hóa trang thành ""bác sĩ đồ tể"" Cát Tường trong đêm Halloween tối 31/10. Hành động này bị coi là lố lăng, vô duyên và thiếu nhạy cảm khi lấy một vụ án hình sự chấn động, nơi nạn nhân Huyền vẫn chưa được tìm thấy xác sau hơn 10 ngày, để làm trò đùa nhằm tạo sức nóng cho bản thân. Nhiều cư dân mạng bày tỏ sự phẫn nộ, cho rằng việc lấy nỗi đau của gia đình nạn nhân làm niềm vui là hành động vô nhân đạo và không phù hợp với vị thế của một người nổi tiếng. Đáp lại những chỉ trích, Đàm Vĩnh Hưng đã chính thức lên tiếng giải thích rằng anh chỉ mặc đồ để vui chơi trong lễ hội hóa trang và không cố ý gây ảnh hưởng xấu, đồng thời bày tỏ sự mệt mỏi trước những lời la ó và khẳng định quyền được có cuộc sống riêng cũng như quyền lựa chọn trang phục cá nhân."
vn_mds,cluster_121,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7590361445783133,0.503030303030303,0.36144578313253006,rouge-score,2,0,max_mean_rouge2_rougeL,2718,151,1,3.9159577880054712,6,1,"Công ty quản lý của Moon Geun Young và Kim Bum đã chính thức xác nhận cặp đôi đang hẹn hò từ đầu tháng 10 sau khi nảy sinh tình cảm trong quá trình hợp tác đóng phim truyền hình ""Goddess of Fire, Jeongi"". Cặp đôi gồm nam diễn viên 24-25 tuổi Kim Bum và nữ diễn viên 26 tuổi Moon Geun Young hiện đang trong giai đoạn tìm hiểu và cùng bạn bè đi du lịch tại châu Âu. Mặc dù trong phim Kim Bum không nhận được tình cảm từ nhân vật của Moon Geun Young, nhưng ngoài đời thực, cả hai được người hâm mộ ủng hộ nhiệt tình nhờ hình ảnh sạch và sự tương xứng về tài năng."
vn_mds,cluster_122,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7100977198697067,0.4313725490196079,0.3583061889250814,rouge-score,2,0,max_mean_rouge2_rougeL,3166,217,1,4.989858337910846,6,1,"Nữ ca sĩ Phương Thanh, người sinh năm 1973 tại Thanh Hóa, đã khẳng định vị thế là một trong những ngôi sao hàng đầu của làng nhạc Việt từ thập niên 90 nhờ chất giọng khàn đặc trưng và sự nỗ lực không ngừng nghỉ. Sau 20 năm hoạt động nghệ thuật, cô sẽ tổ chức liveshow thứ 4 của chương trình ""Dấu Ấn"" vào ngày 2/11/2013 tại Nhà thi đấu Nguyễn Du (TP.HCM) để tri ân người hâm mộ. Nhân dịp này, cô cũng chia sẻ sự xúc động trước bộ ảnh kỷ niệm từ những ngày đầu sự nghiệp do một người hâm mộ tặng, bao gồm nhiều hình ảnh ""độc"" và các khoảnh khắc cùng những nghệ sĩ nổi tiếng như Lam Trường, Minh Thuận và Đan Trường. Các tư liệu hình ảnh còn tái hiện lại thời kỳ hoàng kim của cô, từ những vai diễn điện ảnh đến các hoạt động từ thiện và biểu diễn nghệ thuật đa dạng."
vn_mds,cluster_123,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7019498607242339,0.4636871508379889,0.37604456824512533,rouge-score,2,1,max_mean_rouge2_rougeL,5908,721,3,14.045508523005992,12,2,"Chiều ngày 5/11 tại Hà Nội, ca sĩ Aslan (tên thật là Erdem Aslan, sinh năm 1987 tại Thổ Nhĩ Kỳ) đã tổ chức họp báo ra mắt album đầu tay mang tên “Câu chuyện của Aslan”. Sản phẩm âm nhạc này do Aslan và ca sĩ Khánh Phương cùng biên tập, gồm 7 ca khúc do các nhạc sĩ trẻ sáng tác, nổi bật với bài hát ""Quê hương"" thể hiện sự đồng cảm với nỗi nhớ quê hương da diết và tinh thần giao lưu văn hóa giữa hai quốc gia. Aslan chọn đúng ngày sinh nhật của mình để ra mắt album với hy vọng sản phẩm sẽ được đông đảo khán giả Việt Nam đón nhận và ủng hộ.

Trước khi trở thành ca sĩ chuyên nghiệp, Aslan từng là diễn viên hài tại Thổ Nhĩ Kỳ nhưng một tai nạn nghiêm trọng đã khiến anh không thể tiếp tục công việc này. Với mong muốn tìm kiếm cơ hội mới, anh sang Việt Nam từ cuối năm 2006 để làm phiên dịch. Dù gặp nhiều khó khăn và nản lòng trong giai đoạn đầu học tiếng Việt tại trường Đại học Khoa học, Xã hội và Nhân văn TP.HCM, sự quyết tâm và tình yêu với văn hóa nơi đây đã giúp anh gắn bó lâu dài với đất nước này. Nhờ sự hỗ trợ của bạn bè, học sinh và đặc biệt là sự hướng dẫn của ca sĩ Khánh Phương, Aslan đã tìm thấy đam mê mới với âm nhạc, cùng Khánh Phương thu âm thành công bài hát đầu tiên ""Dù tha thứ cũng không xứng đáng"" và phát triển sự nghiệp ca hát chuyên nghiệp."
vn_mds,cluster_124,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7707509881422925,0.42460317460317465,0.41501976284584974,rouge-score,2,0,max_mean_rouge2_rougeL,2437,183,1,4.644919747021049,9,1,"Sau thời gian nghỉ ngơi để rèn luyện thanh nhạc và vượt qua những scandal gây thất vọng như bị cấm diễn hay liên tục hủy show, ""hoàng tử The Voice"" Bùi Anh Tuấn chính thức quay lại showbiz với single ""Người Điên"". Đây là sáng tác của nhạc sĩ Kiên Trần viết riêng cho anh, được đầu tư kỹ lưỡng với gu âm nhạc hoàn toàn mới và sự thay đổi diện mạo đột phá qua việc cắt tóc và thay đổi phong cách thời trang. Sản phẩm này không chỉ là bước đệm cho MV sắp tới mà còn là lời cảm ơn của Bùi Anh Tuấn gửi đến khán giả đã ủng hộ anh trong giai đoạn khó khăn. Hiện tại, dù đang thực hiện chuyến lưu diễn tại nước Nga, anh vẫn đang nỗ lực hoàn thiện dự án âm nhạc này với hy vọng nhận được sự đón nhận từ công chúng."
vn_mds,cluster_125,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7290836653386454,0.37600000000000006,0.32669322709163345,rouge-score,2,0,max_mean_rouge2_rougeL,3381,170,1,4.4909736280096695,9,1,"Ca sĩ Đàm Vĩnh Hưng gây tranh cãi dữ dội khi hóa trang thành ""bác sĩ Cát Tường"" trong đêm Halloween 31/10, hành động bị dư luận chỉ trích là phản cảm và thiếu nhân văn trước vụ án bác sĩ thẩm mỹ gây chết người đang được điều tra. Sau những tin đồn về việc xử phạt vì vi phạm đạo đức nghề nghiệp, Cục Nghệ thuật Biểu diễn đã chính thức bác bỏ các thông tin này, khẳng định không thể xử phạt ca sĩ vì lý do đạo đức sống nhưng đang cân nhắc việc cảnh cáo hành vi ứng xử xã hội. Các cơ quan chức năng và dư luận đều nhấn mạnh việc người nổi tiếng cần có trách nhiệm hơn trong hành động để tránh gây hiểu lầm và ảnh hưởng tiêu cực đến cộng đồng."
vn_mds,cluster_126,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7473684210526317,0.36507936507936506,0.3947368421052631,rouge-score,2,1,max_mean_rouge2_rougeL,2088,170,1,4.093514212057926,6,1,"Quán quân Vietnam Idol 2012, Ya Suy, vừa trở lại tham dự Vòng Nhà hát của mùa giải 2013 với phong thái giản dị và mộc mạc vốn có. Anh chia sẻ về những kỷ niệm áp lực tại Vòng Nhà hát trước đây và bày tỏ sự vui mừng khi gặp lại các giám khảo như Mỹ Tâm, Anh Dũng ""khùng"" và nhạc sĩ Anh Quân. Mùa giải năm nay ghi nhận sự xuất hiện của nhiều thí sinh có cá tính âm nhạc rõ ràng, cùng với phương thức tuyển chọn mới qua video trên Facebook của đạo diễn Nguyễn Quang Dũng để tìm kiếm 8 giọng ca sáng giá. Chương trình dự kiến sẽ được phát sóng trên kênh VTV3 vào trung tuần tháng 12 với sự dẫn dắt của MC Phan Anh."
vn_mds,cluster_127,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7945619335347432,0.43939393939393934,0.3504531722054381,rouge-score,2,0,max_mean_rouge2_rougeL,6890,577,3,12.095016412902623,14,2,"Hồ Quỳnh Hương chính thức tái xuất showbiz để đảm nhận vai trò giám khảo cho chương trình Nhân tố bí ẩn (The X-Factor) phiên bản Việt mùa đầu tiên, một quyết định khiến đông đảo người hâm mộ nức lòng. Sau một thời gian dài vắng bóng, nữ ca sĩ bày tỏ sự xúc động trước sự ủng hộ nồng nhiệt từ người hâm mộ và sự tin tưởng tuyệt đối của Ban tổ chức, bởi cô từng lo ngại mình không còn được quan tâm sau thời gian dài rời xa giới giải trí. Với kinh nghiệm hơn 10 năm trong nghề với đủ những thăng trầm, Hồ Quỳnh Hương mong muốn tận dụng cơ hội này để cống hiến sức lực, giúp các tài năng trẻ thực hiện giấc mơ nghệ thuật và tỏa sáng trước khi bản thân không còn đủ sức. Cô khuyến khích cả những thí sinh chuyên nghiệp lẫn những người ""tay ngang"" hãy mạnh dạn thể hiện bản lĩnh, đồng thời đưa ra lời khuyên rằng các nhân tố bí ẩn cần nắm bắt cơ hội để đưa tiếng hát đến gần hơn với khán giả, nếu không những năm tháng vất vả luyện tập và kỹ thuật khổ luyện sẽ bị mai một, lu mờ theo thời gian."
vn_mds,cluster_128,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7272727272727274,0.42152466367713004,0.33383010432190763,rouge-score,2,1,max_mean_rouge2_rougeL,6870,722,3,14.046646852977574,11,2,"Đêm liveshow 5 của chương trình ""Thử thách cùng bước nhảy"" sẽ chính thức lên sóng vào lúc 21h thứ Bảy, ngày 2/11 trên các kênh truyền hình HTV7, VTV-Cần Thơ 1 và Yan TV. Tại đêm thi này, 12 vũ công còn lại phải đối mặt với áp lực tăng gấp đôi khi mỗi cặp phải trình diễn hai tiết mục ở hai thể loại khác nhau để tranh giành suất lọt vào top 10. Đáng chú ý, ""đả nữ"" Ngô Thanh Vân sẽ tái xuất với vai trò giám khảo khách mời để đưa ra những lời khuyên chuyên môn cho các thí sinh trước cột mốc quan trọng này.

Chương trình quy tụ dàn biên đạo tên tuổi trong và ngoài nước như Michael Schwandt, Hani Abaza, John Huy Trần, Kiều Lê, Ngọc Quang, Việt Max và Hà Lê để dẫn dắt các thí sinh. Cặp đôi mạnh nhất là Minh Trường – Phi Phụng, những người chưa một lần lọt top nguy hiểm, sẽ được hai biên đạo John Huy Trần và Michael Schwandt hướng dẫn. Các cặp đôi tiêu biểu khác bao gồm Minh Tú – Thái Sơn, Mỹ An – Đình Lộc (lần đầu được Michael Schwandt dẫn dắt thể loại đương đại), và cặp ""song Ngọc"" với thể loại dân vũ Argentina (Libertango) mới lạ. Ngoài ra, các thí sinh như Ngọc Anh – Ngọc Tuấn, Ngọc Thịnh – Gia Hân và Lan Anh – Hoàng Minh cũng sẽ thể hiện các tiết mục đặc sắc dưới sự dẫn dắt của các biên đạo chuyên nghiệp."
vn_mds,cluster_129,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.748201438848921,0.40481927710843374,0.3836930455635491,rouge-score,2,0,max_mean_rouge2_rougeL,2836,172,1,4.206246588029899,7,1,"Các công tố viên đề nghị mức án từ 8-10 tháng tù cho ba nữ diễn viên hạng A là Park Si Yeon, Lee Seung Yeon và Jang Mi Ne vì hành vi lạm dụng thuốc gây mê propofol. Mặc dù các diễn viên khẳng định chỉ sử dụng thuốc để giảm đau trong quá trình làm đẹp, cơ quan chức năng cho rằng họ đã bị phụ thuộc vào chất gây nghiện và cố tình che giấu hành vi của mình. Các bác sĩ liên quan cũng đối mặt với mức án từ 2 năm tù trở lên do hành vi tiêm thuốc bừa bãi để trục lợi. Vụ việc làm nổi bật áp lực khắc nghiệt trong giới giải trí Hàn Quốc, nơi các ngôi sao thường phải đối mặt với sự soi mói của công chúng và áp lực công việc nặng nề."
vn_mds,cluster_13,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7751004016064257,0.4435483870967742,0.3614457831325301,rouge-score,2,1,max_mean_rouge2_rougeL,1837,189,1,4.07629519701004,4,1,"Chính phủ Mexico đã yêu cầu Mỹ điều tra làm rõ các cáo buộc về việc Cơ quan An ninh Quốc gia Mỹ (NSA) nghe lén điện thoại và xâm phạm quyền riêng tư của các quan chức cấp cao. Theo báo cáo từ tờ Der Spiegel, Mỹ bị cáo buộc nghe lén điện thoại di động của Tổng thống Enrique Pena Nieto cùng 9 trợ lý trước cuộc bầu cử năm 2012, đồng thời theo dõi cựu Tổng thống Felipe Calderon từ năm 2010. Trước tình hình này, Tổng thống Obama đã cam kết sẽ điều tra vụ việc, trong khi Ngoại trưởng Pháp Laurent Fabius cũng lên án việc Mỹ do thám đồng minh là hành động không thể chấp nhận được. Mexico hiện đang yêu cầu cơ quan tình báo nội địa mở cuộc điều tra thấu đáo và củng cố hệ thống an ninh liên lạc để bảo vệ dữ liệu của chính phủ."
vn_mds,cluster_130,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.782828282828283,0.4517766497461929,0.4343434343434343,rouge-score,2,1,max_mean_rouge2_rougeL,3456,155,1,4.253288505016826,7,1,"Nhóm nhạc nữ Hàn Quốc T-ara lần đầu tiên đến Việt Nam để tham gia chương trình từ thiện ủng hộ các nạn nhân chất độc màu da cam tại tòa nhà Keangnam ở Hà Nội. Sự kiện thu hút đông đảo người hâm mộ tập trung từ sớm để chào đón nhóm bằng các màn nhảy cover các bản hit như ""Sexy love"". Trong chương trình, T-ara đã biểu diễn ba ca khúc, đồng thời bày tỏ sự đồng cảm với nỗi đau của các nạn nhân da cam ở cả hai nước. Sau khi kết thúc buổi giao lưu với các nghệ sĩ Việt Nam và Hàn Quốc, nhóm nhanh chóng rời sân khấu để chuẩn bị cho đêm đại nhạc hội Kpop Festival 2012 tại sân vận động Mỹ Đình."
vn_mds,cluster_131,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7951219512195122,0.5098039215686274,0.40487804878048783,rouge-score,2,1,max_mean_rouge2_rougeL,2324,185,1,4.203467250918038,8,1,"Trong liveshow 3 của chương trình ""Got to dance - Vũ điệu đam mê"", nữ ca sĩ Minh Hằng sẽ trở lại ghế nóng với vai trò giám khảo khách mời, thay thế cho giám khảo chuyên môn Trần Ly Ly. Sự thay đổi này là kế hoạch có chủ ý của ban tổ chức nhằm tạo sự mới mẻ, đưa Minh Hằng cùng Hồ Ngọc Hà hội ngộ trên ghế nóng bên cạnh hai giám khảo chuyên môn là Dumbo và Alfresdo. Với chủ đề ""Freestyle – Biến hóa cùng đạo cụ"", các thí sinh sẽ phải đối đầu trực tiếp và loại trực tiếp để khẳng định tài năng và kỹ thuật của bản thân. Chương trình sẽ diễn ra vào lúc 21h15 ngày 2/10/2013 tại nhà thi đấu Tân Bình, TP.HCM và được truyền hình trực tiếp trên sóng VTV3."
vn_mds,cluster_132,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7979966611018364,0.509212730318258,0.4307178631051753,rouge-score,2,0,max_mean_rouge2_rougeL,1250,201,1,4.405879404977895,3,1,"Từ ngày 6 đến 8-12, Triển lãm nhân sâm Hàn Quốc sẽ được tổ chức tại tòa nhà Landmark 72 (Hà Nội) nhằm kỷ niệm 20 năm thiết lập quan hệ ngoại giao giữa Việt Nam và Hàn Quốc. Đây là lần đầu tiên một triển lãm về nhân sâm Hàn Quốc được tổ chức tại Việt Nam nhằm quảng bá chất lượng sản phẩm, với mục tiêu thu hút khoảng 20.000 lượt khách tham quan. Tại sự kiện, người dân sẽ được trải nghiệm thực phẩm từ nhân sâm, khám bệnh miễn phí bởi chuyên gia Hàn Quốc, xem các màn trình diễn K-pop và tham dự hội thảo chuyên sâu về nguồn gốc và tác dụng của nhân sâm. Triển lãm kỳ vọng sẽ tạo cơ hội cho doanh nghiệp và người tiêu dùng Việt Nam tiếp cận sản phẩm thực tế, từ đó thúc đẩy giao thương kinh tế và trao đổi văn hóa giữa hai quốc gia."
vn_mds,cluster_133,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7581475128644941,0.3958691910499139,0.3773584905660377,rouge-score,2,0,max_mean_rouge2_rougeL,3563,208,1,5.1305526559008285,8,1,"Nhiếp ảnh gia Nguyễn Á vừa ra mắt cuốn sách ảnh ""Nick Vujicic & Những ngày ở Việt Nam"" tại Rạp Công Nhân, Hà Nội, nhằm lưu giữ những khoảnh khắc ý nghĩa từ chuyến thăm của Nick Vujicic đến Việt Nam vào tháng 5-2013. Cuốn sách dày gần 200 trang in màu, bìa cứng do NXB Hồng Đức ấn hành, không chỉ tái hiện hành trình 5 ngày của Nick mà còn bao gồm các bài diễn thuyết do nhà văn Hòa Bình biên soạn và hình ảnh về những người khuyết tật vượt khó. Sự kiện ra mắt còn có sự tham gia của các tổ chức thiện nguyện và cộng đồng doanh nhân, đồng thời trao học bổng cho 10 gương mặt nghị lực khuyết tật Việt Nam. Toàn bộ số tiền dư từ việc bán sách sẽ được đóng góp vào Quỹ vì Trẻ em khuyết tật Việt Nam và Quỹ vì Trường Sa để hỗ trợ cộng đồng."
vn_mds,cluster_134,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7015873015873015,0.42993630573248404,0.35238095238095235,rouge-score,2,0,max_mean_rouge2_rougeL,4572,205,1,5.697620137012564,8,1,"Ca sĩ Đàm Vĩnh Hưng đã giành chiến thắng tại chương trình ""Bài hát yêu thích tháng 10"" với ca khúc ""Chiếc vòng cầu hôn"" của nhạc sĩ Trần Tiến sau cuộc đua sát nút với ca khúc ""Yêu mình anh"" của Thu Minh. Tại buổi nhận giải, ông cũng trực tiếp giải thích về sự cố hát không chính xác lời ca vốn đã gây ra nhiều phản ứng trái chiều từ khán giả. Trong liveshow tháng 11, chương trình ghi nhận sự xuất hiện của nhiều nghệ sĩ thế hệ mới như Hoàng Quyên, Bảo Anh, Trung Quân Idol, Hoàng Tôn và Đinh Hương, cùng các gương mặt gạo cội như Phương Thanh và Lam Trường. Đặc biệt, phần thể hiện ""Không thể và có thể"" của Trang Nhung với phong cách ma quái đã tạo ra những ý kiến trái chiều từ phía khách mời. Cuộc đua bảng xếp hạng hiện tại đang tiếp tục diễn ra để tìm ra ""Bài hát của năm""."
vn_mds,cluster_135,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7861060329067642,0.4403669724770642,0.40219378427787944,rouge-score,2,1,max_mean_rouge2_rougeL,5473,220,1,6.175359888002276,10,1,"Đêm diễn ""Bằng Kiều - Impression In Vietnam 2013"" diễn ra tại Trung tâm Hội nghị Quốc gia, Hà Nội vào tối 3/11 đã kết thúc thành công với sự tham gia của dàn nhạc giao hưởng và dàn nhạc trẻ. Trong suốt ba tiếng đồng hồ, Bằng Kiều giữ vững phong độ với hơn 20 ca khúc được phối mới, kết hợp giữa nhạc trẻ và giao hưởng, từ những bản hit thập niên 90 đến các tình khúc bất hủ. Chương trình gây ấn tượng mạnh với sự kết hợp nhuần nhuyễn giữa Bằng Kiều và các khách mời Trọng Tấn, Thu Minh, Hồ Quỳnh Hương, đặc biệt là màn song ca với Trọng Tấn và khả năng dẫn chuyện, diễn kịch tự nhiên của Bằng Kiều. Dù gặp một số lỗi nhỏ về lời hát của các ca sĩ khách mời và chương trình kéo dài khiến một số khán giả ra về sớm, đêm nhạc vẫn được đánh giá là thành công rực rỡ và đầy cảm xúc."
vn_mds,cluster_136,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.808080808080808,0.4864864864864865,0.36700336700336705,rouge-score,2,0,max_mean_rouge2_rougeL,4080,218,1,5.273440281976946,8,1,"Giải thưởng Kova lần thứ 11 đã được trao cho 132 cá nhân, bao gồm 89 sinh viên nhận học bổng, 27 sinh viên nhận giải thưởng, cùng bốn tập thể và bảy cá nhân có thành tích nghiên cứu khoa học xuất sắc. Các công trình nghiên cứu được đánh giá cao nhờ tính sáng tạo và ứng dụng thực tiễn hiệu quả, tiêu biểu như kỹ thuật ghép tim tại Bệnh viện Trung ương Huế, các giống lúa mới tại Vĩnh Long và giải pháp hỗ trợ sản xuất cho đồng bào dân tộc thiểu số tại Yên Bái. Giải thưởng cũng vinh danh năm cá nhân tiêu biểu trong đời sống xã hội với những hành động nhân đạo cao cả như ông Trần Văn Khương, thương binh Lê Văn Luân, ông Lưu Tiến Dũng và anh Chảo Dào Quan. Tại buổi lễ, Phó Chủ tịch nước Nguyễn Thị Doan đã biểu dương các thành tích đạt được và mong muốn những tấm gương này tiếp tục nỗ lực đóng góp cho sự phát triển của đất nước."
